Date,Open,High,Low,Close,Volume
2024-11-22,603.3744015722742,607.8456493927036,595.8076421952112,606.7647094726562,1018524
2024-11-25,618.999237664216,623.4213625436047,613.6926638173867,616.6407470703125,1043306
2024-11-26,616.6407958787962,622.4387173933649,609.2705871631134,610.74462890625,1951915
2024-11-27,612.1695099639835,618.0656765709491,608.8774476210826,616.6898803710938,910998
2024-11-28,618.0165706442228,628.5805361021909,616.1494271763668,623.7161865234375,1570957
2024-11-29,626.959034689047,628.8753007877181,620.0310510820732,627.7451782226562,831686
2024-12-02,627.9417761489185,627.9417761489185,613.0539307040581,616.0020141601562,1028942
2024-12-03,616.0020162792475,632.8061280241616,616.0020162792475,624.3549194335938,1006739
2024-12-04,627.9417327271225,633.8378992316026,623.1265060902342,627.2047119140625,1077571
2024-12-05,631.282954206508,631.282954206508,621.161153139298,627.64697265625,891937
2024-12-06,628.826218481696,637.6704687558188,623.5687670536208,630.15283203125,1071453
2024-12-09,630.1528185281477,632.7569828224009,618.0656887416353,619.2449340820312,824080
2024-12-10,621.0628983029139,624.010981680934,612.5134445108735,619.5397338867188,640264
2024-12-11,619.5888328709095,630.6932678401419,619.5397101456068,625.8289184570312,1278597
2024-12-12,626.9590361715599,628.8261795498405,619.9327471194537,621.357666015625,639651
2024-12-13,619.1465971484947,620.3258424288933,598.6574428198318,613.5452270507812,1514800
2024-12-16,614.1349202772859,624.5514576550855,610.3515105850291,615.1176147460938,913845
2024-12-17,614.233129525261,616.5916201029377,592.0733825556804,594.3826904296875,2426995
2024-12-18,598.2643549786102,599.4436002864306,583.6222440081388,588.5848388671875,2950682
2024-12-19,577.873439231264,584.2118302091293,573.8935388429462,581.607666015625,1272910
2024-12-20,582.2464459666165,591.5329202651568,567.4569068876342,572.173828125,2125670
2024-12-23,573.4513515238528,577.2347612573234,567.1129601352137,573.1565551757812,1457232
2024-12-24,574.8762312790656,582.9343374568783,573.0090879038613,574.9253540039062,701040
2024-12-26,575.4167098000258,579.6422838408286,571.4368093660012,578.0208740234375,1207304
2024-12-27,580.7724475057736,594.0388232102202,578.6596303464635,586.2755126953125,1065043
2024-12-30,586.2754824902192,592.4173227777002,577.4312324762467,580.5758666992188,1115570
2024-12-31,579.7897004332624,589.0270518554568,575.6132492013279,587.7003784179688,660447
2025-01-01,587.9951719070945,593.8913383237268,585.3419450027351,589.9114379882812,777096
2025-01-02,589.4692331872558,597.5273395547409,586.6685780374345,595.5619506835938,1316441
2025-01-03,597.920442769077,606.8138154367817,596.4955238382615,598.9031372070312,883434
2025-01-06,599.443635218241,601.0651051083466,579.9371737031136,584.0153198242188,2364439
2025-01-07,584.6540752587213,587.8969549492454,569.4223112775875,575.023681640625,1887588
