Date,Open,High,Low,Close,Volume
2024-11-22,543.2890968748416,563.1783048238495,542.8902916674359,557.7947387695312,1035781
2024-11-25,565.1722391787383,576.2383845069515,558.293244505005,573.29736328125,3204477
2024-11-26,574.2444316056101,597.8722094508752,572.8486742724725,593.485595703125,2910219
2024-11-27,591.0430687674635,595.1804446064742,570.6055493128023,581.1732788085938,5935244
2024-11-28,581.1732761006177,586.0084697557579,571.752065982175,581.8711547851562,2170091
2024-11-29,584.1641605277742,590.6443499028517,577.1356596061707,582.5191650390625,1750310
2024-12-02,578.3319417329845,596.1774102938067,578.3319417329845,593.2363891601562,2138758
2024-12-03,594.9810515409783,626.0859718672677,527.0387966766451,532.5220336914062,19646137
2024-12-04,534.466067278158,543.7876071575823,525.3439908641119,541.3948974609375,6978607
2024-12-05,545.3826733425411,572.8486935022381,538.3541727020902,565.2220458984375,8070927
2024-12-06,563.2780033823007,577.0359318260593,559.5394325633916,573.8955688476562,3955187
2024-12-09,572.3003609327025,581.2230947108684,567.51500285448,578.3319091796875,1631498
2024-12-10,578.1824531834001,582.9678116780532,573.347198398351,581.0237426757812,1223848
2024-12-11,580.824330158548,588.899679526654,578.232278765803,583.51611328125,2109629
2024-12-12,583.2170240549779,590.6443299499488,578.3818303319525,587.50390625,1915620
2024-12-13,586.7562099407435,589.049187849677,555.2027090620672,583.0176391601562,4239283
2024-12-16,582.1204214203318,585.5100224345272,579.0298330510293,582.3197631835938,625753
2024-12-17,580.4255985419987,589.9963155784575,574.6931232385979,587.9525756835938,2188506
2024-12-18,588.700231827237,596.6758488545323,583.9647092172803,594.9810180664062,1849703
2024-12-19,588.201773350792,599.7165586084262,580.5252295626589,598.2211303710938,2484631
2024-12-20,600.6636748726185,610.6331964472678,588.2017729043068,590.594482421875,3942427
2024-12-23,592.0899332113684,596.1774128730185,578.8304203327123,584.911865234375,1205679
2024-12-24,584.5628859079341,606.0472540480318,583.3166956839901,595.0308837890625,3037182
2024-12-26,594.6819904243928,594.9810639161374,581.4723737049909,591.142822265625,3916555
2024-12-27,588.2017678474056,593.5853337910847,580.2261506562543,584.0643920898438,1072518
2024-12-30,586.2079028657454,589.5476684488812,574.9921904384671,581.9210205078125,907832
2024-12-31,580.5252293971873,592.6382224557805,577.2352994458197,590.4947509765625,553085
2025-01-01,587.2048616226605,597.9719335029604,586.0583422221134,595.5792846679688,622617
2025-01-02,597.1743398204167,608.0411426309245,593.7846781595802,606.7450561523438,1987419
2025-01-03,611.1316835486557,611.2313544265477,597.4235911362674,603.35546875,763713
2025-01-06,603.3554582144088,617.56202646645,603.3554582144088,606.0472412109375,2628570
2025-01-07,608.1408448946136,619.2069900276326,607.6922042326514,614.2222290039062,1201813
2025-01-08,617.1133838334691,617.8112625116692,598.9190070080074,606.5457153320312,808605
2025-01-09,608.0411529401225,614.8702509662893,602.6077514427465,604.1530151367188,707847
2025-01-10,604.1530024753376,607.4429323981991,583.8151542899811,591.790771484375,1009605
2025-01-13,582.2200953523877,594.5324309058881,563.078600595633,566.2688598632812,1340468
2025-01-14,567.9636594739283,590.9932301013195,567.0663781875079,581.9708251953125,2927415
2025-01-15,584.0644115233349,586.1580476151515,564.2749350489905,571.4530029296875,1586138
2025-01-16,578.2322714968407,580.874219145919,570.2566539589533,577.6839599609375,1160398
2025-01-17,577.6839304181254,585.7592184226123,571.9016201686915,577.4346923828125,621515
2025-01-20,578.2322605440977,597.3737544422804,571.104028164979,595.9281616210938,1470276
2025-01-21,598.0217395567206,602.8569941288778,585.9088071050579,587.50390625,1124246
2025-01-22,586.407309916743,590.9434303629454,573.097961226165,588.4510498046875,867802
2025-01-23,588.2018050771561,600.4643051148701,585.1611130003977,597.7725219726562,595517
2025-01-24,597.174384153176,599.1682886077776,571.4031934171045,580.2261962890625,2564411
2025-01-27,576.2383511496374,577.2353033142562,533.7682132765311,542.9401245117188,2231914
2025-01-28,547.8252024241972,549.7194358350156,500.7192136807152,514.8261108398438,3290245
2025-01-29,515.8230524892076,534.6654110938136,515.8230524892076,533.1699829101562,1456353
2025-01-30,541.0459651805968,565.2718912052824,538.2545112210145,562.7296752929688,3472172
2025-01-31,555.3521755404676,565.9199046982337,549.3704627206816,554.654296875,929277
2025-02-01,554.0063109960628,568.2627142900037,539.7997431388127,563.3776245117188,689906
2025-02-03,553.2087646791342,563.626865822407,550.4671463047721,554.7540283203125,829459
2025-02-04,561.2342520357354,571.7520855548426,558.2932308817992,569.1600341796875,1042023
2025-02-05,570.157000431617,583.7155263190145,566.8670094178042,580.924072265625,594958
2025-02-06,580.824294368229,597.3737364570937,572.5496037483614,577.1356201171875,1262252
2025-02-07,575.3411025583887,587.20485833122,568.1630952445133,581.1234741210938,502826
2025-02-10,578.7307271608864,583.0674447043519,561.18439353666,567.3156127929688,374861
2025-02-11,566.9169050199051,567.1162467848708,544.1365102521922,550.5170288085938,512650
2025-02-12,550.3176210239524,550.3176210239524,526.9390794827276,536.4599609375,1204784
2025-02-13,536.4599143786879,558.9412334874622,536.3602435057918,540.5972900390625,911147
2025-02-14,539.351123661029,545.1334340738902,503.85962034444736,511.2868957519531,1507523
2025-02-17,508.4456002329913,528.7335522947927,499.7721042944847,520.6582641601562,1150081
2025-02-18,520.6582779555723,521.6552301393073,500.91863688744695,517.1689453125,1179939
2025-02-19,513.4303852972635,535.363333795399,504.3082787113613,529.8302612304688,989615
2025-02-20,527.0387634196505,530.3785286873348,514.1282212751989,525.443603515625,829746
2025-02-21,522.5026250998685,528.4345028758107,503.51069780809837,507.0000305175781,1026380
2025-02-24,506.90032913540017,520.4090184994193,499.4730235023162,514.8261108398438,1348744
2025-02-25,514.327671729922,521.5056789940338,506.5015603376859,513.18115234375,805990
2025-02-27,514.1780740221162,514.9257881384838,500.17090841198933,505.4049072265625,870522
2025-02-28,487.95826995706307,493.2421044851061,454.85944451001444,460.39251708984375,4892837
2025-03-03,458.59800240720017,473.6021205335224,452.11781324275063,471.4088439941406,1522409
2025-03-04,470.5115980426729,479.53400318855626,460.4922102826421,470.16265869140625,1491619
2025-03-05,463.58275159398664,484.51874682726344,453.36399201583964,482.22576904296875,4585390
2025-03-06,485.3661826499832,498.476097940916,485.3661826499832,492.494384765625,2265289
2025-03-07,489.50353150544703,497.22991107605236,483.02334218816515,491.64697265625,820488
2025-03-10,490.251241950363,495.4852409747441,474.0507687796596,477.191162109375,1242873
2025-03-11,454.6102008397019,481.7771481486534,454.6102008397019,477.24102783203125,1234469
2025-03-12,478.58686890355665,481.52788992489087,467.07208370561364,474.5492248535156,625118
2025-03-13,478.5370547855538,478.5370547855538,468.56753281085474,469.2155456542969,393210
2025-03-17,473.4525828468748,488.95520745640334,468.6672245663483,487.11083984375,1064451
2025-03-18,487.11083984375,487.11083984375,487.11083984375,487.11083984375,0
2025-03-19,497.9776128889031,499.47304115583677,488.00809110934546,494.7375183105469,1047128
2025-03-20,497.18004725146955,506.4516900370462,492.49435999665513,498.82501220703125,905971
2025-03-21,500.4699799532383,508.3458958636053,495.6347559345141,505.90338134765625,888457
2025-03-24,508.4954474417754,515.8729179163677,501.71618478490075,509.8912048339844,776902
2025-03-25,513.3805318290131,513.3805318290131,498.47608472588286,503.560546875,1297755
2025-03-26,503.5605352471245,506.30215364980927,489.30410129842465,490.9490966796875,751894
2025-03-27,490.5004640177898,492.29496574071163,474.0507533342664,488.90533447265625,2038285
2025-03-28,489.0050518246638,498.92473833833424,481.0792697017157,484.8677062988281,463886
2025-04-01,486.5126548541882,494.8372114883482,478.3875008221717,481.2786560058594,361649
2025-04-02,486.5126532519018,486.5126532519018,470.013107201812,481.67742919921875,1123161
2025-04-03,490.50046093222,500.9684585740662,484.07010735383125,489.7029113769531,1461125
2025-04-04,492.5940803229059,492.5940803229059,452.61629164956213,455.35791015625,1704721
2025-04-07,439.5561985076158,441.7993408535745,425.59886835498395,435.5683898925781,764571
2025-04-08,445.637614152464,450.6223749371672,426.74535860861283,442.9956970214844,1336952
2025-04-09,434.67116202172053,439.8054598001371,420.7138311311148,429.7861022949219,1056522
2025-04-11,440.85225915759304,454.06187533259964,440.85225915759304,449.92449951171875,3129863
2025-04-15,456.50439942063144,463.5827660189523,451.6193397991084,462.9845886230469,511544
2025-04-16,463.58277134546637,464.38032093279327,454.31112808838367,461.6387023925781,687132
2025-04-17,460.5918974034926,469.46476553262954,455.75667334800175,466.07513427734375,1134381
2025-04-21,472.55533449412826,482.3753195764406,466.8726948841826,478.7364501953125,1207674
