Date,Open,High,Low,Close,Volume
2024-11-22,805.7587351966575,846.5381294488416,801.1357688005726,821.1361694335938,731120
2024-11-25,841.8664862324298,845.7595104462214,822.6933300989391,834.6643676757812,327699
2024-11-26,834.761752637786,836.7082647999807,813.6420837974056,822.7420043945312,189886
2024-11-27,827.267627036025,866.1978683083086,820.6981488213272,859.8717041015625,908663
2024-11-28,860.3583706407335,870.4802575858768,849.1659257738008,851.5504150390625,355771
2024-11-29,856.6599981652934,864.2513835728662,836.0269577579866,842.0611572265625,189613
2024-12-02,875.6384516521722,887.4634766342635,843.666955805407,851.9883422851562,1107781
2024-12-03,856.4653268938449,863.9594103847331,841.6718230032932,845.321533203125,222351
2024-12-04,850.431116386579,873.5459473505807,818.5083301358087,826.2457275390625,469149
2024-12-05,826.2457372101239,841.8178340418253,825.1264689892114,829.3601684570312,454264
2024-12-06,832.9124951399851,844.2996025243383,820.6494929739639,826.8782958984375,198499
2024-12-09,831.549991273049,848.8739370489803,822.401360659607,822.9852905273438,565781
2024-12-10,823.3259611270388,832.1339164320982,816.3671566612388,821.96337890625,688473
2024-12-11,821.9633778296072,828.1922402552904,802.9362341020587,804.3961181640625,418606
2024-12-12,807.7538678814585,813.4473919938172,791.8410958753807,796.3667602539062,670359
2024-12-13,793.0090128766121,816.3671579357338,780.7946614033467,810.2356567382812,601592
2024-12-16,812.6687764311595,824.3478486672959,800.5517271056013,806.14794921875,447869
2024-12-17,797.1453629366397,817.5350892454107,797.1453629366397,808.532470703125,266756
2024-12-18,811.2089244211611,813.3987505518721,793.2036873464262,798.4105834960938,322575
2024-12-19,783.4711280056788,805.3693893474524,783.4224770832642,797.3400268554688,491428
2024-12-20,797.5833286710579,809.749029230409,771.013450530002,779.3347778320312,456165
2024-12-23,773.7385668659542,781.1839994780628,757.1932138637892,769.1156005859375,380933
2024-12-24,768.8722693052534,784.8823429960373,754.2734287488246,780.9893188476562,171508
2024-12-26,782.4492029032991,789.8945759453773,771.7433864952513,780.9893188476562,134527
2024-12-27,783.2764505752458,800.5030943960064,781.5246015805388,794.8095703125,463132
2024-12-30,793.2523453783583,821.428120393268,793.2036944555847,815.3939208984375,625958
2024-12-31,814.6153232926641,825.0291750289439,798.1672720958715,814.3720092773438,387512
2025-01-01,821.8174365857791,835.6863353692362,810.7222937978793,813.8853759765625,330793
2025-01-02,818.6056364616129,828.4355581670991,804.4934237957827,807.5592041015625,258378
2025-01-03,814.7613101501529,819.4815781395858,796.6587123310222,800.2111206054688,320875
2025-01-06,806.5373283221334,806.5373283221334,769.8455620915635,773.7385864257812,347242
2025-01-07,773.7385506080752,802.936231763097,773.7385506080752,798.5565795898438,364934
2025-01-08,799.0432085970248,801.4763486962848,769.6022133959773,777.777587890625,201155
