Symbol,Open,High,Low,Close,Prev_Close,Volume,High_52W,Low_52W,SMA_10,SMA_20,SMA_50,SMA_200
DCMSHRIRAM,1043.0220768682248,1061.3249746442532,1035.163701504193,1048.592529296875,1057.1470947265625,21063,1289.1199386331916,1001.585691439346,1086.9740600585938,1107.8315673828124,1090.8451318359375,1099.9201870622305
FIVESTAR,724.4391899557179,727.3291371127966,682.6838845895443,698.5289916992188,724.439208984375,341363,817.1678147615331,624.1866246860128,742.1976318359375,713.6291534423829,712.6091870117187,702.7789106697871
CREDITACC,1046.0,1046.449951171875,982.0,996.0999755859376,1055.050048828125,416222,1119.550048828125,750.2000122070312,1046.2700073242188,1002.0149993896484,942.6819982910156,940.7293090820312
INDUSINDBK,1063.5,1074.9000244140625,1047.6500244140625,1054.1500244140625,1068.0,4109028,1086.550048828125,923.7000122070312,1034.5500061035157,996.227505493164,981.0090026855469,983.4905185041756
TBOTEK,1638.0,1660.5999755859375,1582.0,1626.050048828125,1651.300048828125,47397,1845.550048828125,1450.0,1609.0450073242187,1614.1500061035156,1655.9950048828125,1641.0896585398707
RAMCOCEM,889.415348886939,894.4566380650285,868.0521860611444,875.339599609375,892.1107177734375,368981,1058.174161875729,852.1296262377318,896.7327026367187,893.1613616943359,944.8836206054688,950.8300486597522
CESC,129.6361459615378,129.84899848179717,124.3245322272002,124.81795501708984,129.14271545410156,4331799,191.41943633872768,124.3245322272002,132.6789451599121,135.91332054138184,157.01159896850587,158.07952683547447
MEDANTA,1134.5915368742435,1148.58649856256,1101.8533229247885,1115.8983154296875,1130.94287109375,379487,1192.770614011186,996.0914527560648,1098.0347900390625,1066.0662780761718,1086.560888671875,1088.0686919113684
ESCORTS,3172.3570745279894,3215.9769843027493,3071.783490055921,3102.664306640625,3274.566650390625,826805,3644.7409905762975,3071.783490055921,3330.776708984375,3415.8454467773436,3364.645576171875,3386.962116109914
SAMMAANCAP,143.0,143.27000427246094,133.60000610351562,136.22999572753906,143.08999633789062,6569901,170.25,133.60000610351562,142.05699920654297,148.14349975585938,152.99679901123048,154.5151711825667
NUVOCO,347.1000061035156,348.79998779296875,335.0,336.79998779296875,347.8999938964844,47291,385.6499938964844,330.1000061035156,350.9949981689453,349.97249908447264,353.7,353.0103444066541
BASF,4083.770272885293,4332.830262915436,4083.770272885293,4310.27001953125,4265.6474609375,47964,6200.358594389983,4083.770174622613,4356.85,4573.2674560546875,5104.823447265625,5194.798828125
NH,1366.78107828778,1380.3990309062522,1318.0458795245104,1347.4266357421875,1390.874267578125,238658,1414.1693790240452,1235.190883261907,1359.2836791992188,1332.1875,1313.1323901367186,1305.7188089304957
GODREJAGRO,723.1412941165399,723.1412941165399,692.3010819826036,710.5091552734375,726.25,134883,783.8348156008476,668.5664770608375,740.2045776367188,724.3675109863282,732.5936999511719,732.9965546706627
PAGEIND,42890.176124589365,42956.2216727472,41253.82373739519,41514.90234375,43032.86328125,27311,49139.81093343267,41253.82373739519,44193.81328125,44672.9330078125,46006.47890625,45816.30771821121
CAMPUS,273.4331955211496,274.2800220113686,257.29320314283365,261.32818603515625,274.9276428222656,1121448,336.3491857489296,254.3043122695716,274.84792175292966,273.2364105224609,287.38927795410154,286.08440635944237
LEMONTREE,136.5,136.82000732421875,128.2100067138672,129.11000061035156,136.49000549316406,2950698,162.39999389648438,122.26000213623048,140.29100189208984,139.24500045776367,144.23340087890625,142.1241384045831
SUNDARMFIN,4506.788558552159,4526.508509434079,4282.552229206165,4333.84326171875,4498.6220703125,96965,4870.59336574798,3897.398034972494,4496.844384765625,4494.014697265625,4411.566831054687,4367.5492153825435
PTCIL,14305.7998046875,14370.900390625,13500.0,14121.599609375,14503.75,13620,17995.0,11184.0,14385.06015625,14890.955078125,14081.811015625,13784.343127020475
GMRAIRPORT,73.3499984741211,73.61000061035156,71.26000213623047,71.91000366210938,73.66999816894531,11227846,87.19000244140625,68.9000015258789,73.59099960327148,73.42949981689453,77.2061996459961,77.83051694672683
BALKRISIND,2655.345178660967,2655.345178660967,2608.663989828812,2640.763427734375,2657.48486328125,137041,2910.0714375171096,2530.062385671052,2729.76103515625,2703.2201293945313,2754.7490478515624,2754.6348161368533
BIOCON,378.04452116262087,378.1943452535094,359.51930262107214,361.5166320800781,376.6463928222656,1959111,404.1596339212172,322.1692626411334,373.36578979492185,378.346630859375,368.76294921875,367.09969040443156
MAHSEAMLES,608.2410544632046,615.483754990818,591.4891744698883,604.3486938476562,611.2957763671875,153673,802.4149835129148,571.7318074099492,613.7987121582031,619.321908569336,674.8957763671875,669.819482211409
SBICARD,795.5231735874133,803.4494427848097,776.5298726260879,782.0134887695312,796.7195434570312,829353,843.9784135370402,661.0748318097311,804.6010314941407,779.5109985351562,737.5284387207031,732.0455795814252
FSL,343.78703859519595,357.5345577386236,343.78703859519595,353.28173828125,347.9409484863281,9093288,417.6676222027154,314.90733128757057,341.50731506347654,349.89676971435546,363.64775817871094,362.65279362119475
CHAMBLFERT,536.277907939163,538.6790179382524,512.756947589348,515.9420776367188,536.3758544921875,1529710,549.5084137935186,443.3210692627492,506.09263610839844,494.53551483154297,497.2477752685547,495.8343205945245
LALPATHLAB,2734.888867976845,2754.9632217536027,2660.9515624904766,2699.410888671875,2755.5595703125,181066,3180.3031078050976,2644.7488911353,2793.393896484375,2783.817834472656,2893.1748876953125,2908.7272233634158
CANFINHOME,642.6970229222596,643.1436625812663,613.8647458433846,615.9986572265625,644.4338989257812,520336,860.8688383995516,613.8647458433846,652.4483703613281,665.8099822998047,713.3961572265625,727.6228227286504
APLAPOLLO,1400.0136351200251,1410.9255012159183,1359.6046236048926,1373.1075439453125,1401.7076416015625,392746,1640.0757767959683,1359.6046236048926,1438.250146484375,1492.6104248046875,1530.3616577148437,1523.5402284819504
KPIL,1023.1510760698326,1023.1510760698326,972.546698778359,983.6101684570312,1027.6162109375,254594,1342.355503471496,968.5777229058364,1021.3253356933594,1059.1347259521485,1177.5836999511719,1170.7420201794855
AKUMS,576.0,576.0,535.0,541.9500122070312,572.3499755859375,261604,705.7000122070312,526.5499877929688,564.9849975585937,578.8350006103516,598.1910009765625,602.7103450380523
PETRONET,302.3913441874085,303.6943450690206,287.2380127103302,291.5813293457031,302.391357421875,1611543,337.3309430259406,278.31009006301133,298.9891052246094,302.9198059082031,315.2504901123047,315.90391856226427
HEROMOTOCO,4036.168403397239,4073.6471100002136,3912.200373864324,3926.182861328125,4032.7568359375,593081,4718.424905381831,3841.567284859616,4084.21298828125,3993.4833374023438,4098.348310546875,4168.523429081358
PGEL,815.6904165142058,834.6320788894575,797.1486022926256,804.4453735351562,815.6904296875,1801653,1053.7354579475011,596.7869142657677,804.9251953125,792.023388671875,869.8425817871093,847.8710926976697
FINPIPE,193.649181227748,194.1802742486807,184.61092044271763,188.69239807128903,191.79039001464844,637453,273.9511510698855,184.61092044271763,197.48184814453126,200.70917282104492,226.49520080566407,231.48422241210938
KARURVYSYA,189.76318513563388,191.1492753647676,184.1857997696069,187.3705139160156,191.5040435791016,1287670,202.96409079866305,168.57569596151964,192.87694091796874,189.2966064453125,187.15252868652342,187.59996032714844
HDFCAMC,3799.6932453465374,3799.6932453465374,3580.751947514856,3616.57958984375,3801.0673828125,616957,4495.583954842504,3580.751947514856,3792.2627197265624,3820.5567138671877,4031.3508642578126,4050.193119443696
TRIVENI,378.09466723649336,379.286154186708,368.8607494250314,376.1585388183594,378.09466552734375,257110,532.1921103038593,358.18712452158024,378.8542541503906,384.6701400756836,420.5797058105469,416.34771044500945
APLLTD,874.0820661453105,874.0820661453105,842.1866746285258,858.3074340820312,878.2853393554688,222477,1111.5913747847176,825.8186683662077,889.0852722167969,930.8311370849609,998.48892578125,1009.0709270608836
MRF,111283.20043237475,111354.83790685862,108249.2161036242,108545.953125,110862.078125,7514,133290.64732306203,108249.2161036242,112911.03828125,112647.013671875,121216.40046875,121670.86691810345
OLAELEC,67.9000015258789,67.9000015258789,64.36000061035156,65.26000213623047,67.5999984741211,28376783,102.5,64.36000061035156,71.3120002746582,71.66350021362305,81.45620040893554,81.81517278737036
ALKEM,4755.49083531705,4770.447469124622,4559.414995876575,4658.96337890625,4755.3916015625,394075,5696.544137485727,4559.414995876575,4985.02119140625,5023.010473632812,5260.613583984375,5293.717537715517
GRAVITA,1936.52568508672,1936.52568508672,1814.9322040879656,1825.397216796875,1936.5755615234373,211268,2466.603566854067,1754.4842086183346,1980.26943359375,2037.1666748046875,2151.2816455078123,2150.3143268453664
TATACOMM,1547.6960014351992,1548.7304853888245,1490.9924251142415,1502.9144287109375,1548.8782958984375,160158,1834.4158607229397,1490.9924251142415,1564.54443359375,1593.6474853515624,1670.22876953125,1680.2388916015625
TRIDENT,29.53738812439193,29.53738812439193,28.37519648494937,28.53278160095215,29.24191665649414,5070915,39.593297365759504,27.577421694638623,30.118484497070312,30.364218997955323,32.26735649108887,32.28765918468607
MANKIND,2524.0049872320124,2556.442151031318,2420.04596993612,2449.33447265625,2501.064208984375,931297,3053.5964301796143,2347.124740346233,2496.3509765625,2520.6913330078123,2670.432294921875,2657.066359947468
POONAWALLA,309.79998779296875,309.79998779296875,296.6000061035156,299.6499938964844,309.3999938964844,2054091,377.0,296.6000061035156,311.02000427246094,314.4325012207031,323.402001953125,328.13879447147764
NAVINFLUOR,4198.215100474574,4205.646647243192,4041.857460557879,4054.326171875,4198.21533203125,183277,4288.288693368268,3172.0399521707627,4145.91630859375,3926.9482666015624,3650.874521484375,3626.3543659078664
AAVAS,1701.199951171875,1714.6500244140625,1665.0999755859375,1680.8499755859375,1709.699951171875,244427,1738.0,1622.050048828125,1708.0749877929688,1694.6724853515625,1680.06,1677.7129285088902
KAJARIACER,945.5011443568588,950.3039462358332,926.8842505577344,930.152099609375,949.2146606445312,162060,1231.3400222375835,926.8842505577344,964.8310729980469,993.9942657470704,1071.1504467773439,1089.1086594154094
COROMANDEL,1844.7930760643055,1848.4291676479093,1787.7597026871326,1812.71484375,1844.7930908203125,482736,1964.1211196944344,1675.4461747022656,1829.25595703125,1814.7583068847657,1827.8746606445313,1819.3280281856141
LUPIN,2165.1339669930803,2165.1339669930803,2024.458852236127,2054.820068359375,2155.990478515625,1125815,2388.0473251603485,1973.7243507730457,2102.239990234375,2096.6695922851563,2147.6793603515625,2132.8218362742455
CHALET,729.1921558017656,739.3808803092305,689.2364212372852,698.5760498046875,727.0945434570312,193492,1051.28527305968,689.2364212372852,758.2599670410157,768.0441284179688,877.4039709472656,878.0143622036638
MARICO,633.8863718978762,643.936236531541,620.3709637642235,628.4406127929688,637.7479248046875,998016,725.7725083037013,576.1662471677713,655.5496520996094,654.4044647216797,640.9983630371094,638.5639827333648
JYOTICNC,1095.0,1095.0,1051.199951171875,1076.5,1097.4000244140625,536852,1504.300048828125,904.1500244140624,1075.7449890136718,1122.1125030517578,1244.7039978027344,1246.0560376397495
UTIAMC,987.0279077657364,991.5260740599394,953.4611698579112,966.6170043945312,984.754638671875,177208,1357.8102563520576,953.4611698579112,1005.74599609375,1072.0911743164063,1183.316220703125,1193.008492305361
FLUOROCHEM,3742.8437365933646,3832.822714873777,3576.1753320117773,3758.281494140625,3732.8515625,110001,4531.171201493764,3262.423228060213,3661.7227783203125,3659.8892211914062,3970.1621630859377,3964.355818123653
SUNTV,588.363221475775,602.6671310479176,585.2388709010527,596.2230834960938,591.2924194335938,1083490,764.4036761601984,572.6924956780049,609.8581787109375,618.6772918701172,659.6279064941406,670.1644171353045
COLPAL,2524.1399105318246,2529.8652330348827,2466.8388988181346,2496.10107421875,2523.993408203125,326576,3048.5612322262546,2466.8388988181346,2650.74111328125,2654.3549072265623,2699.6952685546876,2718.8755724676726
METROPOLIS,1779.164306640625,1812.694821313824,1758.357434012637,1779.164306640625,1793.484619140625,259751,2244.849708880305,1683.9117553354572,1791.1744750976563,1808.4512023925781,1964.1781079101563,1985.7244094322468
INOXWIND,167.0,168.75999450683594,163.36000061035156,166.3300018310547,168.72999572753906,5673023,213.8300018310547,130.32000732421875,167.6469985961914,161.3479995727539,175.51179992675782,177.7717240432213
LTFOODS,393.4882023896273,395.8283256126059,376.5596953822957,380.1445617675781,395.0814514160156,405082,449.09514769899897,324.2414840876339,385.6123504638672,385.33731231689455,403.47222229003904,400.12741036250674
SYNGENE,734.8745846245332,734.8745846245332,716.4103987750876,720.7520141601562,734.8745727539062,636162,958.7403573186608,698.6448718655495,740.9178588867187,771.2016296386719,826.9330310058593,839.0432318325701
