Symbol,Open,High,Low,Close,Volume,High_52W,Low_52W,SMA_10,SMA_20,SMA_50,SMA_200
DCMSHRIRAM,1070.754470849157,1086.8194582488547,1063.0690370458872,1078.043212890625,38837,1289.1199386331916,1063.0690370458872,1086.2988891601562,1117.1045949835527,1117.1045949835527,1117.1045949835527
FIVESTAR,732.4613578407857,752.4420942809613,727.8273943083816,746.8116455078125,2860428,752.4420942809613,624.1866246860128,666.0216491699218,653.6844032689145,653.6844032689145,653.6844032689145
CREDITACC,875.0,876.8499755859375,855.0,859.8499755859375,344014,1015.0,855.0,904.8749938964844,913.7763125770971,913.7763125770971,913.7763125770971
INDUSINDBK,976.7999877929688,979.2999877929688,960.5,965.2000122070312,2958191,1022.0499877929688,960.5,986.5099975585938,992.4184152703536,992.4184152703536,992.4184152703536
TBOTEK,1745.5,1748.0,1705.0,1721.800048828125,109588,1753.5,1460.0999755859375,1619.8199951171875,1585.3315750925165,1585.3315750925165,1585.3315750925165
RAMCOCEM,1037.509837088396,1041.702553774039,1021.3876313618584,1029.2740478515625,267868,1058.174161875729,914.422181129502,1021.891748046875,1008.5124640213816,1008.5124640213816,1008.5124640213816
CESC,176.0626668504054,177.49972030330704,172.446557666582,173.5642547607422,3900341,191.41943633872768,160.1517429590134,179.9530456542969,173.3071971692537,173.3071971692537,173.3071971692537
MEDANTA,1107.6013455933175,1142.438782283641,1107.6013455933175,1133.7918701171875,322272,1192.770614011186,1054.6703845955003,1134.816552734375,1120.5335179379113,1120.5335179379113,1120.5335179379113
ESCORTS,3303.216990911404,3345.9447744912554,3268.767173854329,3331.81787109375,131235,3631.5061051323937,3268.767173854329,3423.3401611328127,3466.6506604646383,3466.6506604646383,3466.6506604646383
SAMMAANCAP,157.00999450683594,158.24000549316406,154.02999877929688,154.92999267578125,4049120,170.25,154.02999877929688,161.79999847412108,162.99105031866776,162.99105031866776,162.99105031866776
NUVOCO,356.0,362.8999938964844,356.0,357.04998779296875,100109,385.6499938964844,332.6000061035156,365.3499969482422,358.2921030144942,358.2921030144942,358.2921030144942
BASF,5591.378673034547,5592.822641403449,5503.178906221242,5559.00732421875,26029,6200.358594389983,5478.77621027391,5611.040625,5673.484040912829,5673.484040912829,5673.484040912829
NH,1286.1708427459314,1296.945515743972,1273.4009907379343,1277.4913330078125,228436,1343.9847878336143,1235.190883261907,1296.7210327148437,1281.8783408717106,1281.8783408717106,1281.8783408717106
GODREJAGRO,745.1982139060111,755.7579149300575,731.2338015398021,735.329345703125,101430,783.8348156008476,702.6633848293793,758.8665832519531,749.1457583778783,749.1457583778783,749.1457583778783
PAGEIND,48450.42640479805,48678.38213168498,47858.08421860306,48406.41015625,39776,49139.81489025204,43768.53866910465,46898.28046875,45857.03824013158,45857.03824013158,45857.03824013158
CAMPUS,291.6155716211458,294.0066736465039,288.1285389661828,289.5233459472656,309822,309.4492725475613,254.3043122695716,296.3529418945312,288.6319178531044,288.6319178531044,288.6319178531044
LEMONTREE,152.89999389648438,156.32000732421875,150.91000366210938,154.7899932861328,8935321,156.32000732421875,122.26000213623048,144.83399963378906,137.5099993254009,137.5099993254009,137.5099993254009
