Symbol,Open,High,Low,Close,Volume,High_52W,Low_52W,SMA_10,SMA_20,SMA_50,SMA_200
DCMSHRIRAM,1098.030425195595,1226.7980313988476,1057.395812654115,1073.460693359375,719595,1289.1199386331916,897.8413886131767,1053.1234130859375,1026.5368255615235,1055.3502209472656,1072.5853593804864
FIVESTAR,727.3291091169122,738.3409916115388,714.1248739752144,721.4495239257812,330036,817.1678147615331,624.1866246860128,701.8076171875,694.0893676757812,703.3413049316406,700.3121296743328
CREDITACC,985.0,992.7999877929688,940.0,951.9500122070312,751798,1119.550048828125,750.2000122070312,958.5899963378906,944.4924987792969,966.7709985351562,941.1977511630969
INDUSINDBK,672.0,673.9500122070312,643.5,649.8499755859375,8807815,1086.550048828125,606.0,670.3700012207031,772.9599975585937,916.5870031738282,942.9505628950141
TBOTEK,1229.9000244140625,1243.050048828125,1196.4000244140625,1205.5999755859375,294006,1845.550048828125,1138.050048828125,1213.8999755859375,1246.777490234375,1443.2610009765624,1536.6421364773526
RAMCOCEM,883.525463667011,910.4290537008642,883.325795986774,895.205322265625,1159977,1058.174161875729,786.842302621666,856.3823120117188,850.7270721435547,867.5490515136719,916.2779637025983
CESC,148.7056843727431,151.86943344816987,147.88331304687904,148.86048889160156,5447572,191.41943633872768,115.13322854629617,143.88751068115235,138.6644287109375,134.7825019836426,149.83541364348338
MEDANTA,1229.007590989641,1229.0576218100307,1188.5721938447552,1197.868896484375,264334,1277.4401495753284,996.0914527560648,1220.0558349609375,1208.6749267578125,1144.9808569335937,1124.2964264944699
ESCORTS,3232.620873101037,3284.24324467898,3216.706431879617,3232.670654296875,91712,3644.7409905762975,2810.092349166356,3159.568603515625,3049.6644775390623,3171.2388720703125,3260.8133147164676
SAMMAANCAP,110.5999984741211,113.12999725341795,106.26000213623048,107.0999984741211,13476376,170.25,103.8499984741211,111.06900024414062,111.57049942016602,127.1499998474121,140.5788755095407
NUVOCO,311.1000061035156,317.0,304.25,307.79998779296875,347805,385.6499938964844,287.5,308.2799957275391,307.74999847412107,326.42999938964846,338.7185387772121
BASF,4446.329242633728,4549.3198361544455,4302.899267064898,4406.18896484375,44712,6200.358594389983,4048.958797001571,4465.298974609375,4496.788842773438,4480.83328125,4931.718360472261
NH,1669.6178091551856,1696.005612471119,1655.2516196104968,1688.0743408203125,402440,1720.2983787967682,1235.190883261907,1642.6662963867188,1602.0419555664062,1452.00232421875,1381.9677391480864
GODREJAGRO,750.1326287018902,764.7386014540924,739.2768739581014,743.8165893554688,266432,800.6118984817258,668.5664770608375,748.0848510742187,739.2250823974609,729.2392749023437,732.7595640032479
PAGEIND,43031.46039196311,43031.46039196311,41992.76996870883,42233.89453125,23254,49139.81489025204,38431.54282002408,41640.521484375,40751.637109375,42283.3225,44082.47827422753
CAMPUS,229.64671221127335,233.69225335948488,227.74881154518815,230.29600524902344,1956233,336.3491857489296,224.50238961681444,239.17620239257812,248.25868530273436,263.42835693359376,276.1757723347525
LEMONTREE,131.75,132.00999450683594,127.6999969482422,128.41000366210938,5322537,162.39999389648438,117.51000213623048,133.56100158691407,130.20000038146972,133.494200592041,137.9024724210246
SUNDARMFIN,4553.548598125782,4621.172993595328,4504.000460963848,4555.88916015625,90357,5052.315971560213,3897.398034972494,4726.782568359375,4613.616137695312,4557.683173828125,4446.92710344979
PTCIL,14995.599609375,15180.0,14720.0,14944.650390625,14917,17995.0,9756.2998046875,13624.18017578125,12594.52255859375,13163.773046875,13225.569116485252
GMRAIRPORT,76.4000015258789,77.44999694824219,75.3499984741211,75.7300033569336,29733998,87.19000244140625,67.75,76.05400009155274,74.27800025939942,73.11779998779296,76.13651669963022
BALKRISIND,2548.0482329668007,2587.7618562724806,2528.290808647572,2542.87255859375,237119,2910.071188737346,2463.295978939416,2562.9384765625,2549.0536376953123,2631.321298828125,2696.394317284059
BIOCON,344.4894042068259,348.8335713176665,338.8968757305641,341.2437438964844,2340187,404.1596339212172,290.61144213644866,342.20245971679685,331.8388153076172,350.1138806152344,355.3164998600992
MAHSEAMLES,682.0478620767287,691.4584645867369,671.0605760181138,672.7850341796875,118213,802.4149835129148,571.7318074099492,684.3832397460938,656.5480285644531,633.4999060058594,660.4724614861307
SBICARD,830.0,884.5,830.0,881.0999755859375,2095957,884.5,661.0748318097311,858.0749938964843,847.3524932861328,821.9463208007812,772.0926671403178
FSL,350.70001220703125,358.29998779296875,336.95001220703125,340.25,4572928,417.6676222027154,275.25,314.6700012207031,327.47249908447264,341.25514526367186,353.6862477506145
CHAMBLFERT,608.6048346869379,620.3653145842701,602.969604736133,613.0150146484375,2278165,620.3653145842701,443.3210692627492,589.7978332519531,569.0160888671875,533.2416979980469,517.038798128621
LALPATHLAB,2472.281753645292,2489.424497188808,2444.7042966405056,2463.387451171875,87652,3180.3033550878404,2279.2893119943133,2495.014501953125,2473.1562622070314,2610.8620556640626,2768.1230825359903
CANFINHOME,662.5471373890825,672.9188335916998,659.7185205055223,664.4329223632812,193798,860.8688383995516,554.3143886333596,658.5870300292969,628.404931640625,635.1440393066406,689.0513806289501
APLAPOLLO,1530.5081764508848,1562.048119753037,1507.9868052416484,1519.945068359375,603546,1640.0757767959683,1268.273373337516,1488.4549560546875,1459.132275390625,1456.6987646484374,1493.1626538908884
KPIL,980.0877062199116,1001.6193844673762,961.334295361416,966.9404907226562,521419,1342.355503471496,814.928937347487,950.4692810058593,913.2453002929688,966.9494360351563,1081.5947059888517
AKUMS,465.0,480.0,463.1000061035156,473.2000122070313,345942,705.7000122070312,432.6000061035156,489.5700012207032,492.0025039672852,527.8640032958984,566.326406071695
PETRONET,284.5355195652984,287.0449975780868,280.5782986295599,283.3773193359375,1958190,337.3309430259406,260.40596465252395,284.728564453125,279.1667007446289,289.401962890625,303.95139201303544
HEROMOTOCO,3722.709534590103,3752.016390545132,3652.126900399172,3667.494384765625,509889,4718.424905381831,3410.0373280826952,3560.6203857421874,3557.9113647460936,3782.8468212890625,3988.3394679380267
