Symbol,Open,High,Low,Close,Prev_Close,Volume,High_52W,Low_52W,SMA_10,SMA_20,SMA_50,SMA_200
DCMSHRIRAM,1127.5274904680805,1139.427516752704,1039.2689621904558,1050.970703125,1127.329345703125,132612,1289.1199386331916,1006.494341239288,1093.3248657226563,1086.5542541503905,1106.0931081464214,1106.0931081464214
FIVESTAR,796.6389405545489,796.6389405545489,733.4578963490882,739.8358154296875,787.7198486328125,567131,817.1678147615331,624.1866246860128,779.4236145019531,734.0957153320312,700.7647803521926,700.7647803521926
CREDITACC,934.5499877929688,934.5999755859376,900.0,911.25,934.5499877929688,553721,1015.0,810.0,881.4500061035156,882.3525024414063,897.7854850522933,897.7854850522933
INDUSINDBK,1004.9500122070312,1004.9500122070312,963.2000122070312,970.0499877929688,997.9000244140624,3370654,1025.4000244140625,926.4500122070312,961.8700073242187,969.4550048828125,979.6290322580645,979.6290322580645
TBOTEK,1817.300048828125,1845.550048828125,1761.050048828125,1772.0,1790.449951171875,175629,1845.550048828125,1460.0999755859375,1735.0799926757813,1694.5074951171875,1640.5387081023187,1640.5387081023187
RAMCOCEM,983.9022824574791,984.7009532037946,947.7147229784116,950.5099487304688,984.0021362304688,424219,1058.174161875729,914.422181129502,972.7515380859375,996.2659637451172,996.7655836536038,996.7655836536038
CESC,175.264305149551,175.37701072375953,164.61318409986916,165.3833770751953,174.6068115234375,4835749,191.41943633872768,160.1517429590134,173.41021575927735,175.75458831787108,173.36095256190146,173.36095256190146
MEDANTA,1087.6585442540245,1094.4061154541012,1061.1680795426123,1069.614990234375,1088.7081298828125,177570,1192.770614011186,1054.6703845955003,1090.8923095703126,1107.4013916015624,1110.395476310484,1110.395476310484
ESCORTS,3351.942366894116,3351.942366894116,3281.407081871385,3307.083251953125,3342.772216796875,141279,3631.5061051323937,3075.2038495960965,3238.5057373046875,3305.3036499023438,3375.538267074093,3375.538267074093
SAMMAANCAP,163.7899932861328,163.7899932861328,155.05999755859375,157.27999877929688,163.22999572753906,7183545,170.25,148.39999389648438,154.447998046875,157.2364974975586,159.5912879205519,159.5912879205519
NUVOCO,352.79998779296875,358.3500061035156,346.79998779296875,349.75,352.79998779296875,245788,385.6499938964844,332.6000061035156,352.025,357.1949996948242,355.9951605027722,355.9951605027722
BASF,5420.806543284156,5439.033908156096,5263.0832748243865,5329.61865234375,5419.8603515625,31339,6200.358594389983,5263.0832748243865,5534.57451171875,5566.704321289062,5621.227885584677,5621.227885584677
