Symbol,Open,High,Low,Close,Prev_Close,Volume,High_52W,Low_52W,SMA_10,SMA_20,SMA_50,SMA_200
DCMSHRIRAM,1005.7693554974452,1034.119100650061,1000.6962674923265,1007.6593627929688,1014.9208984375,49185,1289.1199386331916,897.8413886131767,1050.7908020019531,1050.3879486083983,1031.334912109375,1068.456385198629
FIVESTAR,778.3024855979078,797.6355038080549,752.9403757909557,764.301025390625,794.1974487304688,1154390,847.0641819873257,592.9449497663902,782.90654296875,741.0241973876953,713.3526062011719,707.6022540398363
CREDITACC,1081.050048828125,1128.5999755859375,1081.050048828125,1095.0999755859375,1120.699951171875,343173,1179.199951171875,750.2000122070312,1109.114990234375,1043.9274963378907,985.4969970703125,960.2452807156545
INDUSINDBK,828.0,841.7999877929688,821.0499877929688,830.5499877929688,822.3499755859375,6929801,1086.550048828125,606.0,789.0900024414062,734.0125030517578,834.0770031738281,911.5485868633918
TBOTEK,1005.0,1026.5999755859375,1000.5,1013.5,1023.5,523289,1845.550048828125,996.0,1062.4699951171874,1106.0349914550782,1267.0019970703124,1464.678773124263
RAMCOCEM,973.270629288184,973.270629288184,960.1432562163512,965.1346435546876,966.9815063476562,635441,1058.174161875729,786.842302621666,967.9248596191406,939.6037353515625,886.6600805664062,921.8273257849352
CESC,147.73817479899145,155.14927488157502,147.73817479899145,154.16241455078125,148.95724487304688,5125494,191.41943633872768,115.13322854629617,152.87080078125,150.12066726684571,139.61674392700195,149.95744417298516
MEDANTA,1208.5649421812295,1228.3578659753969,1195.2696793665311,1200.7677001953125,1214.6627197265625,136160,1298.33272503313,996.0914527560648,1253.6837158203125,1238.9590148925781,1206.988525390625,1143.495935979879
ESCORTS,3304.4347634859714,3365.8047793051014,3297.472195403264,3341.435791015625,3315.873291015625,60069,3644.7409905762975,2810.092349166356,3302.6443359375,3236.718786621094,3103.8613623046876,3257.1664140809257
SAMMAANCAP,123.3000030517578,126.9499969482422,121.5500030517578,124.62999725341795,123.81999969482422,8018718,170.25,97.61000061035156,121.06700057983399,115.17999992370605,116.10519958496094,136.6775463752027
NUVOCO,334.0,343.04998779296875,330.79998779296875,333.3999938964844,333.04998779296875,176614,385.6499938964844,287.5,327.6199951171875,319.30749664306643,316.1799981689453,335.83867832399767
BASF,4494.139542896783,4513.26373549103,4442.345381498149,4471.62890625,4506.98828125,13768,6200.358594389983,4048.958797001571,4539.165478515625,4473.919775390625,4449.05955078125,4860.145208394752
NH,1775.817665425236,1829.8902669736635,1775.219099557634,1793.974853515625,1783.798828125,372475,1867.2024031797832,1235.190883261907,1788.3730834960938,1727.9578796386718,1591.5466674804688,1439.3464470629422
GODREJAGRO,757.9290368931427,780.3313785461867,756.8434855435911,771.8441162109375,758.2744750976562,520644,800.6118984817258,659.2404023551937,762.1973327636719,750.3621032714843,737.92486328125,735.5970205630896
PAGEIND,44045.417508835206,44871.42365414407,43981.11762926026,44698.30859375,44124.5546875,35157,49139.81093343267,38431.53900330743,44615.84453125,43350.6654296875,41801.944921875,43989.57856721698
CAMPUS,240.98420821573296,246.67792531999925,240.73448364763377,243.10186767578125,242.33273315429688,214098,336.3491857489296,209.76863076432875,242.83816223144532,238.41054611206056,252.1333984375,270.4085817157098
LEMONTREE,137.5,142.02000427246094,137.11000061035156,139.97999572753906,139.47000122070312,3126603,162.39999389648438,117.51000213623048,143.24699859619142,139.54199981689453,133.91420028686522,138.42745316703363
SUNDARMFIN,5255.588131233922,5342.135429957288,5183.880277254608,5241.74462890625,5255.587890625,62398,5361.357585625672,3897.398034972494,5147.36396484375,4861.976708984375,4693.45033203125,4520.3576015256485
PTCIL,13500.0,14120.0,13473.0,13729.0,13601.0,7709,17995.0,9756.2998046875,14124.9,14083.8025390625,12862.69599609375,13339.635392099057
GMRAIRPORT,85.0,88.97000122070312,84.86000061035156,88.16999816894531,85.5,15728517,90.19000244140624,67.75,86.75599975585938,83.42799949645996,76.96419982910156,77.51698087296396
BALKRISIND,2509.1309194365745,2573.927093110813,2490.8169182172505,2565.56640625,2506.443603515625,109531,2910.0714375171096,2142.003094440332,2502.0143310546873,2471.3108764648437,2545.690458984375,2658.0669244730248
BIOCON,314.42961166958685,322.01947008308565,312.5820757336227,320.4216003417969,311.43359375,2427466,404.1596339212172,290.61144213644866,326.2338073730469,329.2123229980469,332.3925732421875,350.6910158553213
MAHSEAMLES,653.3233025405511,689.0442221741786,653.3233025405511,677.120849609375,662.4382934570312,240441,802.4149835129148,571.7318074099492,678.4067810058593,678.4117065429688,653.7903771972656,663.4283429991524
SBICARD,866.0499877929688,871.7000122070312,853.7000122070312,863.9000244140625,867.5499877929688,2120720,930.6500244140624,661.0748318097311,892.8750061035156,873.5724975585938,853.7517358398437,788.3726167498894
FSL,351.8500061035156,356.0,343.8999938964844,354.54998779296875,349.25,1307134,417.6676222027154,270.0,342.68499450683595,336.56499633789065,337.11473266601564,350.8337356279481
CHAMBLFERT,661.5269808599866,680.3437602789381,660.5469408883422,677.1586303710938,663.3400268554688,1137328,685.7339235573382,443.3210692627492,662.2178894042969,637.6115417480469,584.7378967285156,537.1978065922575
LALPATHLAB,2777.6214140949646,2862.0929061157417,2755.2613132659358,2794.217529296875,2893.098876953125,468398,3180.3031078050976,2279.2893119943133,2753.7308837890623,2619.515588378906,2562.671220703125,2748.912920106132
CANFINHOME,721.5515662891155,726.4148679271095,711.4776102865851,721.501953125,717.73046875,292218,860.8688383995516,554.3143886333596,705.755859375,682.8637145996094,640.9839428710937,688.5932859024912
APLAPOLLO,1604.4002245273075,1626.3237058562522,1598.0224601751945,1612.5716552734375,1611.2762451171875,194906,1641.6701517524589,1268.273373337516,1589.4075927734375,1547.815252685547,1474.3740747070312,1502.917186809036
KPIL,937.6693172455512,954.1405212391584,926.3081266332546,940.1995239257812,937.6693725585938,157932,1342.355503471496,780.2004397621,950.4891296386719,943.8336547851562,926.0720166015625,1058.4472794442806
AKUMS,530.5,544.7000122070312,521.0499877929688,524.5,530.5999755859375,203388,705.7000122070312,405.0,499.42999877929685,477.66999969482424,494.4510021972656,552.5042465497862
PETRONET,298.24109487593813,303.1152498548544,295.8281410338998,299.4958190917969,298.6271667480469,2107113,337.3309430259406,260.21294625101393,295.35520324707034,288.13805694580077,284.65905822753905,301.522712275667
HEROMOTOCO,3836.981665829605,3876.385842115403,3789.2041020830743,3853.432861328125,3837.47412109375,521342,4718.424905381831,3294.189009109812,3790.327001953125,3708.3195190429688,3686.763701171875,3944.8453230947816
PGEL,869.6166891421091,916.29612592185,866.2181627352592,884.41015625,870.7661743164062,1649372,1053.7354579475011,596.7869142657677,932.12412109375,909.36416015625,867.4936145019532,857.8402669654703
FINPIPE,169.15046394670065,174.5596593766283,169.15046394670065,174.18592834472656,169.07177734375,994304,273.9511510698855,151.37878141907683,172.94967803955078,173.39421310424805,176.11513458251954,206.14489472587152
KARURVYSYA,175.52269923830258,181.01756883894456,174.94514904960857,180.11001586914062,178.1876220703125,1459627,202.96409079866305,153.08937313269632,180.78160095214844,177.2577812194824,174.17157104492188,181.23114805401497
HDFCAMC,4299.317316793379,4361.8441096678425,4262.11555732962,4347.708984375,4301.77099609375,424959,4539.804185243379,3497.4158867437145,4255.779150390625,4067.9147216796873,3868.73853515625,3971.0422708763267
TRIVENI,413.044614184547,418.9523557625436,409.61911187448646,413.1935424804688,417.9097900390625,279495,532.1921103038593,310.87565771301007,404.2425964355469,389.8009323120117,377.7729931640625,398.89210999686765
APLLTD,867.5546269004593,877.0984826486216,856.1810768884689,861.1260986328125,865.8239135742188,60841,1111.5913747847176,717.2260087371483,851.5970642089844,863.4502746582032,836.6057263183594,930.3755406793558
MRF,128301.9862857554,130174.09698058647,128296.9939905692,130024.328125,128456.75,4740,133290.64732306203,101966.68068079263,126070.3765625,119579.721875,112723.91515625,117676.39630011792
OLAELEC,49.70000076293945,50.34999847412109,48.40999984741211,49.54999923706055,49.86000061035156,30954602,102.5,45.34999847412109,51.12300033569336,51.809000205993655,54.97879989624023,69.44679260253906
ALKEM,4990.791564289655,5079.645424906134,4986.798132351835,5017.54736328125,5025.23486328125,51506,5696.544137485727,4484.274290497364,5014.417578125,4940.4591796875,4814.871240234375,5078.913436025943
GRAVITA,1868.75228494551,1905.7286391575865,1841.244275643824,1845.629638671875,1878.3201904296875,162477,2466.603566854067,1375.052851923283,1921.904541015625,1824.6771057128906,1746.183017578125,1964.7680099775207
TATACOMM,1543.7548850892083,1568.584184625348,1537.1533593834754,1557.844482421875,1546.5135498046875,180311,1834.4158607229397,1272.0114027814873,1559.6820068359375,1560.4160522460938,1497.6184985351563,1597.0093199531987
TRIDENT,27.291798183752427,27.87289402008664,27.10466702725097,27.70545959472656,27.46908187866211,10589817,39.593297365759504,22.761223204098677,27.40703296661377,26.24434928894043,26.104393615722657,29.43518127585357
MANKIND,2536.499991465948,2593.977331174044,2519.006888076528,2559.390869140625,2556.4921875,113759,3053.5964301796143,2131.15989647091,2529.872705078125,2468.6818115234373,2377.5227685546874,2528.63762851931
POONAWALLA,369.0,387.0,363.5,385.6499938964844,380.3999938964844,4331799,416.75,267.20001220703125,388.63999633789064,369.1624984741211,324.63499938964844,326.9316043493883
NAVINFLUOR,4459.708829981851,4523.648479216766,4414.422567756074,4437.46484375,4437.564453125,194051,4550.680499056507,3172.0399521707627,4272.269140625,4182.980786132813,4100.278813476562,3840.471248986586
AAVAS,2047.9000244140625,2060.199951171875,1981.5999755859373,1991.5,2038.0999755859373,145769,2234.0,1622.050048828125,2072.015002441406,2066.4375122070314,1886.5310034179688,1775.8806612986439
KAJARIACER,790.2282631052914,807.656832200493,790.2282631052914,792.8029174804688,792.1098022460938,342658,1231.3400222375835,751.3110632611249,799.7149658203125,810.3825561523438,850.6183374023437,979.432569395821
COROMANDEL,2197.6526411923883,2244.474796285789,2182.410486742025,2229.033447265625,2193.169677734375,687449,2261.908664638411,1589.9608702200394,2167.098828125,2086.9233459472657,1902.29958984375,1858.287709362102
LUPIN,2007.1166410081328,2105.902264661252,2002.6444559250867,2092.38623046875,2007.1165771484373,1393395,2388.0473251603485,1784.1036108597868,2010.291845703125,1997.1162963867187,1993.550966796875,2067.6453235554245
CHALET,817.1446914094364,861.3956545470198,801.3621886993137,812.0004272460938,824.6364135742188,420386,1051.28527305968,633.3483540596309,821.5298767089844,827.8228942871094,779.9978784179688,834.8967578815964
MARICO,700.7207171444213,715.1272138306882,698.6413909584951,708.394287109375,703.3941040039062,2393391,725.7725083037013,572.1512228442679,704.6317565917968,679.8981048583985,639.4727429199219,639.0958453484301
JYOTICNC,1082.699951171875,1105.0,1075.0,1089.9000244140625,1081.699951171875,162439,1504.300048828125,750.0999755859375,1076.8099792480468,1054.0124938964843,998.27099609375,1132.1783015413105
UTIAMC,1047.5351803302826,1052.6620245511851,1022.4809868373756,1046.277587890625,1039.8931884765625,142559,1357.8102563520576,875.4449560110853,1031.8690979003907,1021.6418609619141,971.7622912597657,1092.7475044682342
FLUOROCHEM,3974.760356013601,3991.846957465784,3854.155666939329,3914.30810546875,3974.760498046875,112663,4531.171201493764,3218.058378917786,3942.1462646484374,3907.768444824219,3819.686005859375,3900.2434404481132
SUNTV,629.268747981094,637.5894250854118,619.667980576333,633.946044921875,629.2687377929688,142565,764.4036761601984,538.5392675037388,650.1639404296875,642.9707489013672,603.8237744140625,640.3132963360481
COLPAL,2611.095237767327,2644.859400324663,2581.0500742348786,2637.030029296875,2614.422607421875,391090,3048.5612322262546,2262.198744166999,2555.971484375,2455.4008056640623,2422.6852734375,2583.103324458284
METROPOLIS,1746.3822850070885,1756.361612349986,1716.4443029783954,1745.184814453125,1749.475830078125,54995,2244.849708880305,1312.2814917999433,1701.076123046875,1626.3384582519532,1638.0387158203125,1825.4839869085347
INOXWIND,170.0,176.83999633789062,170.0,174.25999450683594,172.13999938964844,6110114,213.8300018310547,130.32000732421875,167.81100006103514,160.74749908447265,163.3697994995117,171.17160350871535
LTFOODS,351.5154576040019,357.73917321313786,350.42007757894663,354.00494384765625,353.7560119628906,369583,449.09514769899897,287.0377618217449,357.0371429443359,356.43717193603516,359.67200927734376,381.28079482744323
SYNGENE,628.880183009278,630.3772792020475,612.8113749070177,615.7556762695312,628.8801879882812,6094214,958.7403573186608,612.8113749070177,697.5719604492188,706.2900543212891,697.2825207519531,774.2736499714401
MAPMYINDIA,1776.5309170687613,1849.3886456901205,1746.6891654998326,1843.9991455078125,1792.7991943359375,130082,1942.856216295213,1510.0513632207358,1777.2246215820312,1741.1026550292968,1684.2222412109375,1677.5167777583283
AGARWALEYE,384.9500122070313,387.2999877929688,376.1000061035156,378.5499877929688,386.5,228628,464.0,361.1000061035156,397.88499755859374,416.225,417.93999938964845,416.67777676052515
