Symbol,Open,High,Low,Close,Prev_Close,Volume,High_52W,Low_52W,SMA_10,SMA_20,SMA_50,SMA_200
DCMSHRIRAM,1056.9207400721218,1066.0936772064526,1006.494341239288,1061.3336181640625,1056.9207763671875,94585,1289.1199386331916,1006.494341239288,1078.3358032226563,1098.1567993164062,1109.8623324307528,1109.8623324307528
FIVESTAR,762.3577869280803,786.1752636860302,746.9611371056434,764.6996459960938,764.5999755859375,1256155,786.1752636860302,624.1866246860128,702.1364807128906,670.9072143554688,667.916895086115,667.916895086115
CREDITACC,818.2999877929688,844.75,815.7999877929688,826.1500244140625,813.9000244140625,286564,1015.0,810.0,872.025,901.15,901.9545454545455,901.9545454545455
INDUSINDBK,938.9500122070312,948.7999877929688,930.0499877929688,945.7000122070312,929.4500122070312,2502370,1022.0499877929688,926.4500122070312,973.3500061035156,984.6899963378906,986.1590881347656,986.1590881347656
TBOTEK,1695.550048828125,1695.550048828125,1647.199951171875,1661.0999755859375,1684.800048828125,66380,1753.5,1460.0999755859375,1667.6349975585938,1605.525,1598.5,1598.5
RAMCOCEM,984.7508430740356,1008.5597368597432,984.7508430740356,998.327392578125,984.4014282226562,490850,1058.174161875729,914.422181129502,1018.3428649902344,1012.9621490478515,1007.752050226385,1007.752050226385
CESC,173.46093314801908,173.88360772271804,169.29066917571052,173.5266876220703,171.6387939453125,3990598,191.41943633872768,160.1517429590134,176.69853668212892,174.36074142456056,173.34609361128375,173.34609361128375
MEDANTA,1100.6538237269883,1114.348844819123,1092.6066717984315,1097.304931640625,1098.2047119140625,133124,1192.770614011186,1054.6703845955003,1115.67841796875,1119.8619140625,1118.66552734375,1118.66552734375
ESCORTS,3153.273321541021,3196.7939977585183,3105.9358064569738,3116.4443359375,3134.73486328125,188314,3631.5061051323937,3105.9358064569738,3332.16953125,3415.436486816406,3426.0487837357955,3426.0487837357955
SAMMAANCAP,155.0,155.00999450683594,148.39999389648438,149.41000366210938,151.8699951171875,3624910,170.25,148.39999389648438,158.19299774169923,161.73199768066405,161.4663613059304,161.4663613059304
