Symbol,Open,High,Low,Close,Prev_Close,Volume,High_52W,Low_52W,SMA_10,SMA_20,SMA_50,SMA_200
DCMSHRIRAM,1128.0713169514586,1178.0066130945818,1102.4072864362004,1163.085693359375,1128.0712890625,56996,1289.1199386331916,1001.585691439346,1143.34150390625,1098.9435791015626,1104.3357446289062,1104.3357446289062
FIVESTAR,748.1569531285099,795.2437543743603,744.9181784396419,786.5737915039062,748.3563232421875,351786,817.1678147615331,624.1866246860128,705.121142578125,694.5129119873047,697.4826123046874,697.4826123046874
CREDITACC,1010.6500244140624,1119.550048828125,1010.6500244140624,1082.8499755859375,1067.6500244140625,2764715,1119.550048828125,750.2000122070312,991.1099914550781,966.4999908447265,925.0019970703125,925.0019970703125
INDUSINDBK,957.5499877929688,999.2999877929688,953.0999755859376,991.2000122070312,957.0499877929688,5365839,1025.4000244140625,923.7000122070312,958.1000061035156,962.3375,972.9040002441407,972.9040002441407
TBOTEK,1568.5999755859375,1584.300048828125,1547.0999755859375,1558.0999755859375,1571.800048828125,207930,1845.550048828125,1450.0,1595.625,1656.897509765625,1644.4530029296875,1644.4530029296875
RAMCOCEM,925.6029207456947,932.3911956371338,909.1812434973444,915.9196166992188,923.8060302734376,225454,1058.174161875729,852.1296262377318,896.6827880859375,903.5659149169921,960.4108288574218,960.4108288574218
CESC,137.38586306981276,139.04030495882554,136.13778672495627,138.33401489257812,136.94081115722656,3522031,191.41943633872768,125.58230169618756,137.3181411743164,145.41458892822266,162.34195861816406,162.34195861816406
MEDANTA,1049.02247515121,1073.4137210146562,1030.9290115076026,1039.2259521484375,1049.0224609375,833232,1192.770614011186,996.0914527560648,1038.2162841796876,1043.1619934082032,1084.3176928710936,1084.3176928710936
ESCORTS,3568.9017886217644,3624.418038666992,3535.245110438174,3592.149169921875,3559.929931640625,165511,3631.5061051323937,3075.2038495960965,3506.8078125,3447.6755859375,3405.762294921875,3405.762294921875
SAMMAANCAP,141.5,142.22999572753906,139.1999969482422,140.6999969482422,140.8699951171875,5808661,170.25,139.1999969482422,150.96900024414063,151.64150009155273,156.45759857177734,156.45759857177734
NUVOCO,347.54998779296875,353.75,347.04998779296875,350.5,346.75,73888,385.6499938964844,330.1000061035156,348.75,348.79000091552734,353.23799987792967,353.23799987792967
BASF,4579.798910502806,4653.505983007636,4522.0285023233455,4596.283203125,4578.25537109375,29370,6200.358594389983,4412.5136557141495,4705.2853515625,4898.796240234375,5338.087412109375,5338.087412109375
