Symbol,Open,High,Low,Close,Volume,High_52W,Low_52W,SMA_10,SMA_20,SMA_50,SMA_200
DCMSHRIRAM,1080.91904220464,1087.6624387791735,1063.7631227464838,1078.489501953125,72250,1289.1199386331916,1006.494341239288,1075.1674194335938,1087.7417846679687,1105.4915255033052,1105.4915255033052
FIVESTAR,799.229984681402,817.1678147615331,747.7085383419333,798.3330688476562,1785246,817.1678147615331,624.1866246860128,761.0522827148437,698.8827545166016,686.1967210036057,686.1967210036057
CREDITACC,850.0,915.4500122070312,837.7000122070312,909.25,2423079,1015.0,810.0,851.9050048828125,879.4450012207031,894.3634620079628,894.3634620079628
INDUSINDBK,953.2999877929688,973.5,948.8499755859376,963.5,8165774,1022.0499877929688,926.4500122070312,956.3900085449219,973.8475006103515,979.9865370530349,979.9865370530349
TBOTEK,1714.9000244140625,1763.949951171875,1691.1500244140625,1748.949951171875,180431,1763.949951171875,1460.0999755859375,1702.0300048828126,1636.5925048828126,1615.6442307692307,1615.6442307692307
RAMCOCEM,968.3291569691391,975.9160414558576,949.7612201868944,953.5047607421876,178775,1058.174161875729,914.422181129502,999.9446166992187,1011.0279907226562,1002.0287099984976,1002.0287099984976
CESC,173.76150770111448,175.54607961503902,172.12720511786904,174.05267333984375,3356676,191.41943633872768,160.1517429590134,174.0996307373047,176.43320007324218,173.3435322688176,173.3435322688176
MEDANTA,1086.6588564438791,1091.0571754122452,1074.1633547692395,1077.9619140625,139773,1192.770614011186,1054.6703845955003,1103.9176391601563,1121.9936462402343,1114.6910822941707,1114.6910822941707
ESCORTS,3230.9466413199298,3296.277273016075,3218.0589407036264,3237.935546875,267368,3631.5061051323937,3075.20360964418,3227.759375,3343.3273681640626,3388.2318396935098,3388.2318396935098
SAMMAANCAP,154.47999572753906,154.55999755859375,148.4199981689453,149.72999572753906,2947186,170.25,148.39999389648438,153.46099700927735,159.11399765014647,159.99922825739935,159.99922825739935
NUVOCO,349.5,353.45001220703125,346.0,348.20001220703125,56285,385.6499938964844,332.6000061035156,354.2950012207031,360.58000030517576,356.6499997652494,356.6499997652494
BASF,5648.252850661698,5659.458317778875,5394.710189547997,5527.58203125,68240,6200.358594389983,5391.921309382489,5585.39755859375,5605.609716796875,5649.48056265024,5649.48056265024
NH,1303.9290640123138,1304.9267144055902,1262.0277474947031,1270.9068603515625,209844,1343.9847878336143,1235.190883261907,1291.2539184570312,1292.6381530761719,1284.8758451021636,1284.8758451021636
GODREJAGRO,704.1930882382145,745.000894958295,703.058204520176,739.12890625,125677,783.8348156008476,700.6896198562467,729.6744934082031,744.317416381836,741.4518409142128,741.4518409142128
PAGEIND,46547.32822436831,47020.44033398681,45830.83101449787,46335.6875,48343,49139.81489025204,43768.53866910465,47718.271875,46834.416796875,46269.721003605766,46269.721003605766
