Symbol,Open,High,Low,Close,Prev_Close,Volume,High_52W,Low_52W,SMA_10,SMA_20,SMA_50,SMA_200
DCMSHRIRAM,1161.7265124428443,1162.4244968495248,1130.1156337136506,1150.3585205078125,1165.2166748046875,126996,1494.37993821498,897.8413886131767,1231.6594360351562,1232.8410949707031,1297.189833984375,1140.3504473876953
FIVESTAR,521.4000244140625,523.9500122070312,507.2000122070313,510.25,519.9500122070312,1210327,847.0641819873257,507.2000122070313,531.6650024414063,532.6525024414062,584.94052734375,685.91068359375
CREDITACC,1419.4000244140625,1424.0,1366.9000244140625,1377.5,1416.5,322484,1430.0,750.2000122070312,1366.12998046875,1353.2499877929688,1323.6339990234376,1116.7707501220702
INDUSINDBK,742.0,742.6500244140625,710.5999755859375,712.75,740.75,5779485,1086.550048828125,606.0,738.4850036621094,745.3074981689454,777.5980004882813,849.4970016479492
TBOTEK,1540.0,1545.5999755859375,1488.0,1494.699951171875,1543.5,87466,1845.550048828125,996.0,1587.52998046875,1560.8699890136718,1467.0099951171876,1409.181000366211
RAMCOCEM,1028.0,1032.300048828125,997.0,1001.5999755859376,1028.0,361303,1206.917514912965,786.842302621666,1042.3799926757813,1051.0150085449218,1093.6407373046875,988.3490679931641
CESC,160.70276973785676,161.52514106826027,156.75534306300526,158.23562622070312,161.80572509765625,1291309,191.41943633872768,115.13322854629617,161.46612854003905,156.71180267333983,160.09691375732422,155.0532899093628
MEDANTA,1327.0,1333.5999755859375,1284.300048828125,1299.699951171875,1328.699951171875,251410,1455.975933269256,996.0914527560648,1338.52998046875,1362.264990234375,1355.37232421875,1214.3049487304688
ESCORTS,3612.800048828125,3637.0,3525.5,3543.699951171875,3602.800048828125,67428,4180.0,2761.5532979782647,3669.980029296875,3680.0000122070314,3543.7180126953126,3330.8171508789064
SAMMAANCAP,135.6999969482422,138.8000030517578,134.10000610351562,137.82000732421875,136.41000366210938,20412377,170.25,97.61000061035156,137.51300354003905,136.85400199890137,129.44580078125,130.1350499343872
NUVOCO,433.2000122070313,438.0,416.1499938964844,419.8999938964844,442.25,1227093,477.5,287.5,442.5800018310547,447.12750244140636,439.2510009765626,365.02900009155275
BASF,4552.0,4571.89990234375,4485.0,4509.7998046875,4592.2001953125,7117,6200.358594389983,4048.958797001571,4620.689990234375,4626.614990234375,4704.999951171875,4787.8968432617185
NH,1727.800048828125,1730.9000244140625,1692.5,1725.0,1720.4000244140625,234625,2364.630916434966,1235.190883261907,1756.510009765625,1768.2000061035155,1826.398623046875,1663.954408569336
COHANCE,890.0,893.1500244140625,861.5499877929688,869.2999877929688,899.9000244140625,582022,1123.4000244140625,856.2999877929688,923.2800048828125,938.4100036621094,954.1220007324218,991.9324987792969
GODREJAGRO,685.5999755859375,725.0,685.5999755859375,715.7999877929688,687.7000122070312,1449081,867.1500244140625,646.4108728187389,723.3599914550781,731.0149963378906,767.4392907714844,747.12625
PAGEIND,42364.66747620636,42364.66747620636,40884.39615380244,41108.6796875,42489.26953125,36267,50257.30043281629,38431.53900330743,43393.38046875,43908.9833984375,44989.15203125,44902.165703125
