Symbol,Open,High,Low,Close,Volume,High_52W,Low_52W,SMA_10,SMA_20,SMA_50,SMA_200
DCMSHRIRAM,1212.0,1250.0,1185.0999755859375,1190.5999755859375,41270,1494.37993821498,897.8413886131767,1231.339990234375,1250.7603820800782,1225.7858935546874,1163.396420288086
FIVESTAR,636.25,636.3499755859375,621.2999877929688,623.9500122070312,702712,847.0641819873257,501.0,633.6049987792969,611.0674987792969,562.6959997558594,662.024906616211
CREDITACC,1341.0,1356.0,1310.0999755859375,1328.5,225027,1490.0999755859375,750.2000122070312,1361.410009765625,1385.0949951171874,1369.1799951171874,1198.5740008544922
INDUSINDBK,854.0499877929688,858.5,845.0499877929688,847.9500122070312,1958051,1086.550048828125,606.0,827.7200012207031,805.5200012207031,768.4880029296875,817.0752514648437
TBOTEK,1617.0,1635.5999755859375,1600.0,1621.4000244140625,106413,1845.550048828125,996.0,1595.5,1576.675,1570.2839892578124,1387.816748046875
RAMCOCEM,998.9000244140624,998.9000244140624,983.0,984.0,162043,1206.917514912965,786.842302621666,1007.7699951171875,1026.957501220703,1026.0550036621094,999.512532043457
CESC,175.61000061035156,176.0,172.82000732421875,174.88999938964844,983855,191.41943633872768,115.13322854629617,174.51000061035157,176.80436477661132,167.32103881835937,156.65746479034425
MEDANTA,1211.0999755859375,1211.0999755859375,1176.699951171875,1189.699951171875,204382,1455.975933269256,996.0914527560648,1208.0900146484375,1279.810009765625,1322.6300024414063,1253.8228549194337
ESCORTS,3600.0,3633.89990234375,3560.10009765625,3618.800048828125,49362,4180.0,2761.5532979782647,3627.55,3679.7999877929688,3660.4439990234373,3381.5004724121095
SAMMAANCAP,183.67999267578125,185.0,181.41000366210935,182.75999450683597,8401253,192.9499969482422,97.61000061035156,181.03900146484375,182.8604995727539,163.38360076904297,133.56055011749268
NUVOCO,372.0,372.0,360.25,363.2000122070313,208098,477.5,287.5,375.77999877929693,397.4324981689453,419.28900085449226,374.2512501525879
BASF,4383.60009765625,4408.5,4310.0,4319.0,17167,6200.358594389983,4048.958797001571,4442.530029296875,4446.2650146484375,4532.696005859375,4652.367888183594
NH,2008.0,2048.699951171875,1935.800048828125,1951.699951171875,4611999,2364.630916434966,1235.190883261907,1828.1400024414063,1802.455010986328,1777.05201171875,1748.9039971923828
COHANCE,616.0,617.0499877929688,593.2000122070312,596.4500122070312,676960,1123.4000244140625,593.2000122070312,671.2599975585938,751.2075042724609,849.6420043945312,944.1809701492538
