Symbol,Open,High,Low,Close,Volume,High_52W,Low_52W,SMA_10,SMA_20,SMA_50,SMA_200
DCMSHRIRAM,1078.489526949693,1163.2275833881367,1064.953222676582,1142.3529052734375,202097,1289.1199386331916,1006.494341239288,1080.8942993164062,1088.4136291503905,1106.856761791088,1106.856761791088
FIVESTAR,789.2645320347416,791.8057124919535,762.806244546174,771.1273803710938,1061273,817.1678147615331,624.1866246860128,767.9234741210937,705.6069519042969,689.3423009801794,689.3423009801794
CREDITACC,880.3499755859375,895.5,880.3499755859375,886.5499877929688,312470,1015.0,810.0,851.1100036621094,879.9125,894.074074074074,894.074074074074
INDUSINDBK,958.0,961.4500122070312,949.0499877929688,960.1500244140624,2295670,1022.0499877929688,926.4500122070312,952.4700134277343,972.3075012207031,979.2518513997396,979.2518513997396
TBOTEK,1755.0,1755.199951171875,1717.25,1734.1500244140625,51770,1763.949951171875,1460.0999755859375,1708.0750122070312,1644.2725036621093,1620.033334237558,1620.033334237558
RAMCOCEM,953.3550145658896,971.6733823585756,948.3636270550736,963.9866943359376,267404,1058.174161875729,914.422181129502,991.758740234375,1007.5539855957031,1000.6197464554398,1000.6197464554398
CESC,175.54606945182613,176.95494645972792,171.9957005384607,174.63499450683594,6616815,191.41943633872768,160.1517429590134,173.83663940429688,176.83097305297852,173.39136420355902,173.39136420355902
MEDANTA,1077.96196804368,1104.5024637402375,1075.113017924472,1078.1119384765625,247935,1192.770614011186,1054.6703845955003,1101.1986206054687,1120.9165344238281,1113.3362991898148,1113.3362991898148
ESCORTS,3231.8386344447395,3319.8219715020928,3221.925019001658,3303.761962890625,195012,3631.5061051323937,3075.20360964418,3217.8606201171874,3333.6467041015626,3385.103325737847,3385.103325737847
SAMMAANCAP,149.60000610351562,151.33999633789062,149.10000610351562,151.07000732421875,2081030,170.25,148.39999389648438,152.58699798583984,158.33399810791016,159.66851637098523,159.66851637098523
NUVOCO,345.8999938964844,351.45001220703125,345.8999938964844,350.25,44025,385.6499938964844,332.6000061035156,353.1650024414063,360.07250061035154,356.4129627369068,356.4129627369068
BASF,5498.149507211583,5572.803017976589,5453.825657017576,5540.9296875,16321,6200.358594389983,5391.921309382489,5577.917333984375,5600.856127929687,5645.460159866898,5645.460159866898
NH,1271.9542991254075,1279.3868675022993,1260.0324258366295,1269.8094482421875,174868,1343.9847878336143,1235.190883261907,1289.084033203125,1293.4911499023438,1284.3178304036458,1284.3178304036458
GODREJAGRO,738.1913115723787,738.1913115723787,727.0888352953878,733.7009887695312,75363,783.8348156008476,700.6896198562467,726.5016540527344,743.6636016845703,741.1647723162615,741.1647723162615
PAGEIND,46084.32240360422,47174.90965607267,46084.02590711401,46837.53515625,37902,49139.81489025204,43768.53866910465,47548.47578125,46915.714453125,46290.75115740741,46290.75115740741
CAMPUS,317.81812327153733,322.7995985579251,306.9086802325433,321.5542297363281,1433058,336.3491857489296,254.3043122695716,299.62078857421875,298.51240997314454,292.49930939850987,292.49930939850987
LEMONTREE,152.5,153.39999389648438,149.60000610351562,152.9600067138672,1786655,159.0,122.26000213623048,152.83500061035156,146.65000076293944,141.98370361328125,141.98370361328125
SUNDARMFIN,4190.468372428464,4291.948070112378,4054.284465381811,4114.50732421875,101589,4582.1396991417205,3897.398034972494,4337.133056640625,4281.12294921875,4232.80712890625,4232.80712890625
PTCIL,13487.0,13620.0,13101.099609375,13458.599609375,23938,13999.7001953125,11184.0,12405.12001953125,12055.839990234375,12022.272243923611,12022.272243923611
GMRAIRPORT,77.05000305175781,78.80999755859375,76.95999908447266,78.55999755859375,14038476,87.19000244140625,76.70999908447266,79.74600067138672,82.13349990844726,81.95999993218317,81.95999993218317
BALKRISIND,2840.500166697848,2899.0891611452025,2814.907836644499,2892.28125,243400,2899.0891611452025,2665.627415660748,2815.11640625,2818.540319824219,2799.1621003327546,2799.1621003327546
BIOCON,365.2616424328895,368.0079705714826,360.5679057871072,364.8621826171875,1638414,380.9905870070995,322.1692626411334,348.67381286621094,358.0263076782227,357.0670335557726,357.0670335557726
MAHSEAMLES,681.9000374857469,694.7102983055659,678.254028146625,690.7194213867188,185333,802.4149835129148,620.8049575400985,705.2245727539063,722.4568237304687,699.8800207067419,699.8800207067419
SBICARD,665.5115878997304,670.147760381491,661.0748318097311,661.8724365234375,589773,740.6870115958232,661.0748318097311,687.0821655273437,703.5355072021484,701.8751898871528,701.8751898871528
FSL,371.8755187988281,375.08986836291376,367.573229499565,371.8755187988281,1024109,387.20548505927184,333.5011291636006,361.7725524902344,366.79435577392576,363.8075764973958,363.8075764973958
CHAMBLFERT,480.31756909923047,486.5408285512242,476.3483894920007,484.0907287597656,551783,540.0020355923857,446.3101760504029,498.3748260498047,510.6522750854492,503.4973472312645,503.4973472312645
LALPATHLAB,2911.5590509663507,2989.256917442901,2906.6503060289137,2975.4228515625,86521,3180.3033550878404,2776.93909322332,2951.5730224609374,2986.787451171875,2993.8900553385415,2993.8900553385415
CANFINHOME,740.4091845813923,756.2396611662062,740.4091845813923,753.6094970703125,482066,860.8688383995516,711.328809158544,745.7190856933594,778.32041015625,788.0123675311053,788.0123675311053
APLAPOLLO,1505.7445335540212,1574.50454203531,1496.3274506159648,1562.79541015625,845936,1640.0757767959683,1395.1306145888418,1541.8734619140625,1564.382421875,1540.130126953125,1540.130126953125
KPIL,1260.1482535155442,1294.1325666516918,1254.8893186538835,1287.13720703125,175774,1342.355503471496,1105.854525312595,1283.5601806640625,1268.1382446289062,1231.3290834780094,1231.3290834780094
AKUMS,640.0,649.1500244140625,632.5499877929688,638.4000244140625,286894,705.7000122070312,552.3499755859375,603.6250122070312,605.7100067138672,612.5333364981192,612.5333364981192
PETRONET,332.9876443480513,336.55882796798863,329.6577561225691,334.1458740234375,2090465,337.3309430259406,308.5685614190396,328.5043640136719,327.4330123901367,325.22507165979454,325.22507165979454
HEROMOTOCO,4000.034774451759,4052.937688968638,3988.118562233208,3998.30517578125,492605,4718.424905381831,3988.118562233208,4126.91484375,4279.155249023437,4367.639521846065,4367.639521846065
PGEL,1007.95570740141,1027.5470469278575,968.5730432617646,980.1679077148438,1030626,1027.5470469278575,669.2049911308566,965.5193969726563,905.1235290527344,852.8648026077835,852.8648026077835
FINPIPE,239.3323114125472,250.5440920614202,235.59504619396705,247.3969268798828,1251890,273.9511510698855,231.3660352534968,241.7861114501953,254.25676422119142,256.25561862521704,256.25561862521704
KARURVYSYA,173.26202651618166,180.6050412471412,172.8494928458694,179.14468383789062,1497583,202.96409079866305,170.78686289877606,182.96387634277343,190.32380065917968,190.10236499927663,190.10236499927663
HDFCAMC,4152.080265089735,4176.521492778658,4105.01334791143,4121.7001953125,397764,4495.583954842504,4100.7927977884365,4211.308740234375,4285.226538085937,4254.38257740162,4254.38257740162
TRIVENI,449.1860338487007,458.7178391642157,440.1506764110689,449.8810729980469,2028898,532.1921103038593,358.18712452158024,466.58155212402346,455.4214111328125,438.01594939055263,438.01594939055263
APLLTD,1020.6524802168816,1061.053283413186,1019.7129743838784,1054.52587890625,80060,1110.6519578539,1015.7074449112724,1035.8782348632812,1053.3317016601563,1058.5588514539932,1058.5588514539932
MRF,130784.57585345986,131193.93287384248,129348.8309868496,130429.984375,3714,133290.64732306203,122345.92429572434,130246.678125,130450.1640625,128877.97916666667,128877.97916666667
OLAELEC,85.19000244140625,87.63999938964844,84.87000274658203,85.7300033569336,29578957,102.5,66.66000366210938,92.35900115966797,94.12300071716308,90.97740794994213,90.97740794994213
ALKEM,5516.614149150519,5630.8221846986935,5497.447276778313,5580.552734375,206537,5696.544137485727,5290.970784427267,5427.050439453125,5444.6175537109375,5456.048828125,5456.048828125
GRAVITA,2186.141016476606,2212.702360305526,2148.068353802164,2172.237548828125,211851,2466.603566854067,2040.079583442127,2278.30791015625,2243.9129028320312,2218.2226924189813,2218.2226924189813
TATACOMM,1672.0890040253844,1692.1888545959264,1656.3243398760387,1678.3455810546875,142307,1834.4158607229397,1656.3243398760387,1711.0819091796875,1749.7545959472657,1746.5259467230903,1746.5259467230903
TRIDENT,32.25573291186098,33.04365846057297,31.96026130073466,32.93531799316406,6588604,39.593297365759504,30.60108884219385,33.49868812561035,34.45404891967773,33.87353692231355,33.87353692231355
MANKIND,2857.22377652571,2928.645573137426,2850.176505740405,2879.264892578125,283929,3053.5964301796143,2521.7057752191563,2858.793017578125,2742.3914184570312,2699.1878074363426,2699.1878074363426
POONAWALLA,313.75,316.5,311.75,314.3500061035156,698205,377.0,311.75,322.4950012207031,339.0050018310547,344.2037048339844,344.2037048339844
NAVINFLUOR,3209.8951506002604,3253.7350913315777,3172.0401913620794,3237.675537109375,222385,3660.214770331266,3172.0401913620794,3334.008642578125,3449.9951171875,3452.10583948206,3452.10583948206
AAVAS,1652.050048828125,1681.4000244140625,1652.050048828125,1679.550048828125,102867,1714.699951171875,1622.050048828125,1669.6750244140626,1669.0150146484375,1666.9240813078704,1666.9240813078704
KAJARIACER,1130.977089811545,1152.5152670545497,1109.6864778242073,1147.6629638671875,111049,1231.3398985911783,1092.604433784359,1126.9269165039063,1151.9136596679687,1164.623937536169,1164.623937536169
COROMANDEL,1846.5956058966308,1871.868261523128,1828.4230432517024,1866.8533935546875,522470,1877.5782341595973,1718.5439566717175,1836.2134033203124,1799.9875549316407,1791.182458948206,1791.182458948206
LUPIN,2295.970139176845,2359.226615810444,2282.603323349981,2341.13916015625,3424089,2359.226615810444,1973.7243507730457,2173.14404296875,2134.6061767578126,2109.001446759259,2109.001446759259
CHALET,984.9088779962876,991.451617477081,951.8954638026124,973.1219482421876,501806,1051.28527305968,833.5765255201759,983.2956604003906,958.7528472900391,938.5472660771122,938.5472660771122
MARICO,631.4684312129808,632.4040377845957,624.6725996194918,629.8433227539062,1228183,654.0718052356121,576.1662471677713,626.396142578125,624.2072052001953,623.6639585141783,623.6639585141783
JYOTICNC,1370.0,1370.0,1331.050048828125,1350.5999755859375,244864,1504.300048828125,1182.050048828125,1369.1400024414063,1340.9125,1315.990749782986,1315.990749782986
UTIAMC,1287.581250001798,1303.977657737605,1267.2186436470795,1298.7056884765625,180222,1357.8102563520576,1166.6634668405172,1242.1258056640625,1273.0372375488282,1267.5178358289932,1267.5178358289932
FLUOROCHEM,4112.7515480036745,4226.661576301152,4001.839152029815,4162.3125,110421,4531.171201493764,3731.0529423845305,4308.6068359375,4311.194812011719,4207.315746166088,4207.315746166088
SUNTV,661.9819255187966,672.4291448165624,661.9819255187966,667.2055053710938,202368,764.4036761601984,660.07797845528,683.2473754882812,708.3865844726563,714.8026100441261,714.8026100441261
COLPAL,2691.346047183127,2691.346047183127,2617.701032619298,2623.47509765625,531777,3048.5612322262546,2611.927041174433,2684.2606201171875,2746.8931274414062,2770.866852936921,2770.866852936921
METROPOLIS,2048.207009936872,2084.282424783049,2044.0656865071971,2072.35693359375,71837,2244.849708880305,1975.9567539692976,2069.8222412109376,2118.3367431640627,2120.6587999131943,2120.6587999131943
INOXWIND,179.10000610351562,182.9499969482422,174.36000061035156,181.0200042724609,6584440,213.8300018310547,174.36000061035156,185.56000061035155,194.66550064086914,193.40444494176793,193.40444494176793
LTFOODS,419.6593298992381,422.39407671730186,409.36673125977273,416.7754211425781,385764,449.0951163412323,344.180273850244,411.31585083007815,418.56540832519534,407.18075674551505,407.18075674551505
SYNGENE,857.3370700494744,868.4155572979823,846.4581468892648,856.7881469726562,393894,958.7403573186608,829.3912915013359,850.1260498046875,872.2805755615234,882.6084142614294,882.6084142614294
MAPMYINDIA,1584.9051716574688,1607.0618576920078,1568.986305095763,1585.853271484375,76049,1942.856216295213,1510.0513632207358,1646.454931640625,1679.1510986328126,1684.5513011791088,1684.5513011791088
ACE,1524.7475331860942,1526.4438658797155,1492.566179818783,1504.19140625,225125,1538.7177334832052,1197.3459821126066,1481.9638671875,1435.1911376953126,1395.1148636429398,1395.1148636429398
NYKAA,161.8000030517578,164.8000030517578,159.99000549316406,163.75999450683594,4959169,180.3500061035156,158.10000610351562,165.52100067138673,167.55400009155272,168.3018516257957,168.3018516257957
AADHARHFC,430.7000122070313,431.0499877929688,420.25,422.6000061035156,298514,449.9500122070313,393.1000061035156,426.9050018310547,429.40250091552736,426.6425928186487,426.6425928186487
ATGL,754.0696286670228,778.4106158310169,719.0326668651772,760.7671508789062,4823564,861.679669518305,566.7892675720833,698.9401611328125,714.8992248535156,709.9231070059317,709.9231070059317
AFFLE,1795.6500244140625,1798.199951171875,1762.25,1783.25,145575,1884.0,1542.1500244140625,1784.0949951171874,1788.9499938964843,1744.3296260127315,1744.3296260127315
PIIND,3706.084123788823,3716.787867182456,3660.53098329964,3669.790771484375,428992,4249.087338992653,3659.783983425065,3780.158837890625,3924.9132446289063,3963.8330168547454,3963.8330168547454
JUBLFOOD,712.3081505718025,723.0394416511159,707.6163181001766,716.8502197265625,1642114,723.6384251573326,607.2912270362124,694.3294921875,687.49140625,675.897546838831,675.897546838831
ABBOTINDIA,29393.86562263912,29676.528433086627,29249.476221847828,29332.470703125,10979,29676.528433086627,26742.245126027014,28433.1404296875,28418.39599609375,28123.688874421296,28123.688874421296
CEATLTD,3218.634672325805,3227.402056496281,3131.6552074473498,3202.140380859375,136389,3545.352344033415,2734.2543450595945,3099.08740234375,3121.0527099609376,3075.919903790509,3075.919903790509
JKCEMENT,4561.718577229279,4617.134975676785,4523.161007871906,4584.36376953125,61397,4775.354535238712,3971.539596568211,4575.84443359375,4607.56064453125,4508.635199652777,4508.635199652777
MPHASIS,2857.992323458632,2857.992323458632,2757.4021956193083,2791.42236328125,514316,3174.5174545010827,2757.4021956193083,2932.26806640625,2995.37216796875,2976.403953269676,2976.403953269676
FEDERALBNK,195.317628180653,199.29355954310904,195.1188346459251,198.8164520263672,8032394,215.694282422389,189.40344030189135,198.29460754394532,205.2942337036133,206.5430083098235,206.5430083098235
ANANDRATHI,1953.041045188408,1984.4487038888085,1949.6120903575843,1960.0233154296875,37860,2308.8622306400825,1919.8195172292635,2007.6890869140625,2080.8870849609375,2070.0404776114005,2070.0404776114005
360ONE,1260.8123327589117,1261.2079058684446,1229.1684153877077,1240.837158203125,273039,1297.499497429435,1056.8079654889466,1233.069482421875,1195.0992553710937,1170.3268093532986,1170.3268093532986
KEC,1197.5947122933708,1204.6999118598835,1175.3848529070938,1191.2845458984375,635155,1305.016918729457,981.8556687416406,1184.427734375,1183.595477294922,1143.6792512116608,1143.6792512116608
ZEEL,118.70853047831606,119.86427392483778,117.55278703179437,118.79668426513672,4445600,141.3140934881597,114.44795385441844,124.1728515625,130.05147018432618,127.57648948386863,127.57648948386863
DOMS,2606.834140274599,2636.747762962109,2585.709892192928,2618.22021484375,112930,3111.221493029828,2483.5837160619567,2731.297900390625,2830.951867675781,2865.660454644097,2865.660454644097
JYOTHYLAB,395.8014729817966,396.6922429626418,390.258860582927,393.0301818847656,381265,428.760181493532,364.42636489359455,380.16339721679685,395.2818435668945,398.3894777651186,398.3894777651186
AUBANK,561.2578420662331,563.2054523866293,545.8767863092316,558.4113159179688,3366983,603.655550061695,533.7917216566914,554.3114013671875,571.3928314208985,575.812097620081,575.812097620081
AUROPHARMA,1297.1309389562452,1335.8356281345973,1291.5020438154322,1329.5093994140625,2558819,1335.8356281345973,1168.712943900066,1258.4859497070313,1246.11240234375,1243.0321090133102,1243.0321090133102
POLYMED,2669.7117412791586,2692.821306093121,2570.486084661182,2610.66552734375,146955,3089.574650830981,2446.054724776281,2601.4966064453124,2739.1049682617186,2742.7631745515046,2742.7631745515046
HAPPSTMNDS,731.9716062542532,737.3130448274605,722.0800980616281,726.778564453125,520969,779.1046439299583,684.3439413500189,710.8037475585937,728.4452453613281,726.8988082320602,726.8988082320602
BLS,468.7188171007618,483.578194790057,462.7850241573262,481.6833801269531,2079478,500.1329669964165,374.2769607567733,479.47442626953125,461.73291931152346,442.9873058177807,442.9873058177807
KIMS,589.0,608.7000122070312,589.0,598.0,822007,634.6500244140625,570.25,594.0900085449218,601.077505493164,598.7851878978588,598.7851878978588
AKZOINDIA,3240.084944555229,3430.611231387147,3210.356965180599,3408.52880859375,12720,3609.407612522644,3203.2806813949805,3347.8614501953125,3390.72744140625,3415.604591652199,3415.604591652199
RAINBOW,1485.6405438583083,1511.339351215398,1475.1614185282328,1496.56884765625,72607,1706.201165449826,1472.5665939025776,1535.9004638671875,1586.2027587890625,1588.341552734375,1588.341552734375
PCBL,423.1270900630993,437.8513050672743,420.0756986061753,435.9139099121094,1886868,482.79885366727785,372.028274002534,449.52410888671875,452.58277587890626,440.4129729094329,440.4129729094329
INOXINDIA,1113.779298964609,1117.573146053569,1094.2113108456033,1105.0435791015625,68703,1223.0008443869622,1066.7562594200378,1116.0007446289062,1141.9158874511718,1139.4392858434605,1139.4392858434605
GLAND,1762.580134511628,1782.841336134607,1747.7681688300845,1762.9268798828125,119180,1846.7955939504127,1696.2975547080116,1763.9969116210937,1766.3029296875,1757.3180157696759,1757.3180157696759
NTPCGREEN,128.1999969482422,129.19000244140625,126.6500015258789,127.19000244140624,7381606,155.35000610351562,111.5,132.06600036621094,138.23600006103516,136.17333316802979,136.17333316802979
VIJAYA,1053.827492642079,1068.8472908844883,1039.057313724827,1054.7257080078125,198363,1247.4375092012483,1015.9537174093934,1060.059912109375,1087.6967529296876,1107.480527524595,1107.480527524595
TRITURBINE,734.5968320501145,743.9282214497956,730.8245901655956,735.9369506835938,546901,878.5381271011275,677.2189575449917,757.6423522949219,766.9116760253906,767.0728126808449,767.0728126808449
SHYAMMETL,710.0673741405822,744.7217854665373,698.052553577301,724.2667846679688,690430,867.849134657118,698.052553577301,754.0457153320312,795.9189392089844,803.1079824942129,803.1079824942129
GODREJIND,1175.0,1185.5,1144.199951171875,1166.199951171875,216654,1243.4000244140625,1001.2000122070312,1138.725,1109.7725036621093,1096.9388879846645,1096.9388879846645
PVRINOX,1307.699951171875,1312.9000244140625,1285.5999755859375,1304.9000244140625,299936,1620.0,1285.5999755859375,1373.164990234375,1445.0799926757813,1461.9851752387153,1461.9851752387153
CAPLIPOINT,2526.094670213661,2526.094670213661,2457.2827743412795,2493.832763671875,108505,2633.8005058865483,1929.7248617520688,2432.405810546875,2410.747521972656,2327.8348207826966,2327.8348207826966
EMCURE,1454.9913008767955,1483.3825433085156,1420.911747758009,1444.11376953125,223728,1483.3825433085156,1287.4876973233668,1411.8754516601562,1389.3221069335937,1380.1516294126156,1380.1516294126156
WHIRLPOOL,1782.775288794896,1845.234385284704,1779.587508267598,1833.081298828125,49435,1973.489752920824,1702.4350218492923,1883.362353515625,1892.0762451171875,1869.8321081090855,1869.8321081090855
3MINDIA,29984.927987667863,29984.927987667863,29691.02730582562,29879.8828125,1893,32245.299241495068,29571.08690696984,30274.77890625,30540.71337890625,30707.588469328704,30707.588469328704
DALBHARAT,1771.313366804556,1771.313366804556,1736.9624330469635,1759.6141357421875,118887,1966.0681360449812,1705.5985545634026,1788.4739501953125,1853.7332458496094,1845.792064525463,1845.792064525463
IPCALAB,1658.6981518358289,1696.7953071567783,1646.2154745944397,1692.8507080078125,686957,1696.7953071567783,1468.462207084582,1597.9324829101563,1562.5990295410156,1559.724984628183,1559.724984628183
ERIS,1368.231888282156,1379.9155544793327,1346.903031308715,1365.94482421875,39727,1584.901882868353,1310.211388212521,1363.60322265625,1416.460626220703,1421.7005886501736,1421.7005886501736
PFIZER,5140.868756131919,5149.5665531550285,5033.922390138337,5132.56005859375,37760,5314.772398011258,4471.250085267153,4838.17763671875,4923.593920898437,4979.562717013889,4979.562717013889
TIMKEN,2990.052387393873,3135.4969594987647,2986.142900160654,3089.81982421875,66791,3456.6232139537337,2981.689207999334,3128.7667724609373,3208.845458984375,3235.533935546875,3235.533935546875
TATAELXSI,6829.047756062886,6848.082430638552,6648.886086913719,6720.525390625,104133,7390.397943237632,6424.919635300868,6914.20966796875,7073.8018798828125,6960.657443576389,6960.657443576389
JUBLINGREA,809.4075655770617,833.447419849133,805.6327264572668,817.6029663085938,965816,879.1429048956179,655.6320072548334,802.2403076171875,800.8868133544922,784.4552634910301,784.4552634910301
MOTILALOFS,954.5518691648888,957.4294406046675,924.9330022313308,946.4153442382812,1218660,1026.9866963004265,878.4953061946403,933.9575561523437,955.0653533935547,942.927747938368,942.927747938368
INDUSTOWER,341.79998779296875,343.79998779296875,335.20001220703125,341.79998779296875,7230147,375.0,325.54998779296875,338.2399963378906,347.51749725341796,346.3981470178675,346.3981470178675
IIFL,413.0,417.2999877929688,407.4500122070313,413.5,737726,454.3999938964844,401.6499938964844,414.1200012207031,424.95999908447266,423.0962965223524,423.0962965223524
INTELLECT,958.6640887793458,969.1027210095727,928.541190764949,950.3629150390624,825670,1072.6937871097978,688.9497177570934,914.8268432617188,861.2542877197266,824.9833487051504,824.9833487051504
UPL,492.5426250323616,500.8664761073999,488.5293634532693,496.4568176269531,1217836,567.5066082884157,488.5293634532693,506.2819030761719,528.3672973632813,532.1539645724827,532.1539645724827
SIGNATURE,1335.949951171875,1371.4000244140625,1307.449951171875,1364.75,825754,1398.0,1211.699951171875,1305.8,1297.6624938964844,1305.3388807508682,1305.3388807508682
EIHOTEL,397.3212277146514,423.8159563282815,393.2872689611968,418.1883239746094,1024630,440.0016527435576,354.04321195517895,413.03380126953124,411.8186279296875,400.8368903266059,400.8368903266059
CONCOR,766.744416943789,779.5841518830659,760.545930426738,775.3042602539062,559314,852.0475858002392,752.7240303210708,771.5261596679687,799.4513549804688,799.500646520544,799.500646520544
UBL,2024.9696248499608,2037.2563130337053,2015.2197963342064,2026.5614013671875,121138,2057.9497946014853,1814.70274307408,2014.2298828125,1989.221209716797,1968.3869538483796,1968.3869538483796
GLAXO,2161.9133785335216,2236.293474931992,2130.6211666288877,2222.86865234375,124472,2454.844412676356,2130.6211666288877,2241.214453125,2274.952111816406,2299.2633825231483,2299.2633825231483
AARTIIND,409.0096021150676,412.40055585829606,404.9204974086292,408.959716796875,854965,458.5276119415176,401.03089803707775,412.8743041992187,428.2807327270508,432.2513518156829,432.2513518156829
YESBANK,19.5,19.700000762939453,19.350000381469727,19.59000015258789,60378102,22.020000457763672,19.059999465942383,20.022999954223632,20.676000022888182,20.471111085679794,20.471111085679794
RBLBANK,155.33513862793217,158.0153946799161,154.707431575892,157.4275360107422,5182127,179.97555286102147,146.96557380176782,159.9643112182617,166.31322555541993,163.79955037434897,163.79955037434897
IDFCFIRSTB,63.29283568550848,63.392507921592696,62.24626199761584,62.93400955200195,16044545,66.37275397000803,61.00034143616888,62.843309020996095,63.93822555541992,64.0042136863426,64.0042136863426
EIDPARRY,877.5,898.9500122070312,865.0,893.6500244140625,239982,997.0,823.6500244140625,922.5800109863281,918.260009765625,902.7426011827257,902.7426011827257
CUMMINSIND,3170.347356509383,3256.029809316776,3170.347356509383,3222.56396484375,540344,3633.01252326826,3128.17036862918,3310.6724365234377,3402.550915527344,3403.137134693287,3403.137134693287
LAURUSLABS,586.1154894861256,603.377645413842,583.171928408751,601.3820190429688,3153957,603.377645413842,485.7853743485281,573.8872680664062,574.7927978515625,567.3103988082321,567.3103988082321
NATCOPHARM,1389.8830653910743,1396.8424226569814,1376.5112060462063,1379.2452392578125,319323,1496.261800812013,1324.3656572706052,1399.6559814453126,1421.9234497070313,1405.0219319661458,1405.0219319661458
BERGEPAINT,444.5166739737405,447.09934674568734,441.6360133225464,445.5596618652344,525227,494.63033780293256,434.8316579245351,444.34779663085936,459.6302322387695,465.63419935438367,465.63419935438367
ABCAPITAL,179.7899932861328,180.9499969482422,177.11000061035156,177.82000732421875,2201025,202.7899932861328,177.11000061035156,185.81300201416016,192.1885009765625,192.1340744583695,192.1340744583695
ALOKINDS,20.770000457763672,21.1299991607666,20.649999618530277,21.020000457763672,3765333,24.559999465942383,19.86000061035156,21.506999969482422,22.26599998474121,21.956666734483505,21.956666734483505
GODIGIT,322.8500061035156,324.0,314.5,318.04998779296875,1223169,366.0,310.1000061035156,329.04999389648435,334.9499969482422,335.8314774124711,335.8314774124711
