Symbol,Open,High,Low,Close,Prev_Close,Volume,High_52W,Low_52W,SMA_10,SMA_20,SMA_50,SMA_200
DCMSHRIRAM,1053.416848348313,1082.1645090050183,1048.492993803502,1069.5811767578125,1056.3016357421875,75767,1289.1199386331916,897.8413886131767,1050.2835205078125,1032.5599426269532,1039.198250732422,1061.1532976017443
FIVESTAR,684.0790549683915,710.0390676633548,675.7080437356752,706.80029296875,679.6942749023438,948852,847.0641819873257,592.9449497663902,687.3577026367187,683.2245300292968,710.2264428710937,704.0389574627544
CREDITACC,1164.0,1173.199951171875,1140.0999755859375,1144.5,1168.5999755859375,167223,1253.5999755859375,750.2000122070312,1137.6300048828125,1149.635009765625,1079.834002685547,993.5844963132873
INDUSINDBK,821.0999755859375,823.8499755859375,811.0,816.9500122070312,824.1500244140625,5630146,1086.550048828125,606.0,798.1700073242188,801.9850006103516,759.5350036621094,892.9895369655402
TBOTEK,1312.5,1335.0,1291.5,1304.699951171875,1300.9000244140625,458224,1845.550048828125,996.0,1263.7800048828126,1212.260009765625,1164.1619970703125,1417.2887615824854
RAMCOCEM,958.3463828720076,978.561501885714,942.9229835866568,974.2689208984376,950.9591064453124,476732,1058.174161875729,786.842302621666,977.7528930664063,971.2890533447265,939.7983898925781,930.0374817367672
CESC,162.8312807277726,163.16989900737116,156.75534355807878,157.12298583984375,162.5894012451172,4607097,191.41943633872768,115.13322854629617,163.65269165039064,161.0520347595215,153.58985382080078,151.75170076355454
MEDANTA,1189.5717398893376,1197.56886082977,1164.4807973440068,1187.7723388671875,1196.669189453125,443077,1298.33272503313,996.0914527560648,1196.6892333984374,1204.166552734375,1220.2377612304688,1154.0597803869912
ESCORTS,3302.246639143364,3336.661716311853,3252.514009035783,3303.9375,3284.541748046875,152515,3644.7409905762975,2810.092349166356,3441.9455078125,3387.4982177734373,3283.22578125,3277.34874068859
SAMMAANCAP,122.0500030517578,125.25,120.8499984741211,124.12000274658205,122.22000122070312,7514951,170.25,97.61000061035156,123.54800033569336,121.55100021362304,117.61280014038086,133.9648831389671
NUVOCO,349.0,360.5,348.95001220703125,357.8500061035156,347.20001220703125,403788,385.6499938964844,287.5,355.43500061035155,350.0875015258789,330.36499877929685,337.8403095570646
BASF,5247.146913489465,5294.857206720189,5170.55141515411,5191.96630859375,5247.34619140625,27106,6200.358594389983,4048.958797001571,5195.073828125,4805.36259765625,4602.521689453125,4840.279293089874
NH,1760.5535446889407,1770.6299107695356,1730.8236369785122,1739.802490234375,1760.6534423828125,276768,1867.2024031797832,1235.190883261907,1738.0266967773437,1760.2244140625,1729.7960693359375,1496.5757309078247
COHANCE,1066.5999755859375,1080.0,1032.5,1047.699951171875,1066.5,358137,1123.4000244140625,990.0,1077.57998046875,1075.0235164866729,1075.0235164866729,1075.0235164866729
GODREJAGRO,744.6060927937626,764.7879399601806,740.2144344738659,752.7972412109375,744.0632934570312,1327385,800.6118984817258,646.4108728187389,738.6452941894531,718.8212097167968,736.0932019042968,732.8636649671452
PAGEIND,46040.21845395712,46586.6014542738,45762.05983561408,46074.98828125,46040.21875,30136,49139.81093343267,38431.53900330743,46777.035546875,46304.4994140625,44329.031328125,44367.34032824612
CAMPUS,286.6538402215523,294.6649934414863,278.3130334986736,291.358642578125,285.0356140136719,1044950,336.3491857489296,209.76863076432875,274.0027816772461,260.84679412841797,248.36486419677735,268.264534292295
LEMONTREE,144.17999267578125,145.8000030517578,139.0,139.3300018310547,143.00999450683594,11046658,162.39999389648438,117.51000213623048,138.93299865722656,137.8764991760254,138.13939971923827,138.3308528338292
SUNDARMFIN,5079.306305059379,5188.85997046262,5012.080192198299,5115.658203125,5078.310546875,219865,5397.012172994826,3897.398034972494,5130.248828125,5101.814624023437,4965.577646484375,4626.260223625242
PTCIL,15447.0,15645.0,14800.0,15299.0,15276.0,35932,17995.0,9756.2998046875,15123.7,14069.25,13876.2100390625,13446.855438468992
GMRAIRPORT,86.75,86.75,83.4000015258789,84.08000183105469,86.4800033569336,22217071,91.75,67.75,86.68199996948242,87.02199935913086,84.11319961547852,79.23465090019758
BALKRISIND,2476.38448761921,2484.546156381777,2448.7142264966114,2460.658203125,2476.384521484375,518888,2910.0714375171096,2142.003094440332,2559.94267578125,2637.8522094726563,2561.2076953125,2654.341804445252
BIOCON,334.60260023567,337.1492135424724,330.95748012492805,335.40155029296875,335.1518859863281,1880217,404.1596339212172,290.61144213644866,334.7324462890625,335.26922912597655,332.7001623535156,347.5670698298964
MAHSEAMLES,683.8708632230816,692.6902473353001,676.6281627207421,681.3580932617188,682.343505859375,170604,802.4149835129148,571.7318074099492,685.2898254394531,668.8976196289062,674.2769421386719,663.9694866801417
SBICARD,914.7999877929688,929.0,909.0499877929688,921.0499877929688,914.25,2349296,930.6500244140624,661.0748318097311,906.5549987792969,902.4375,882.2119995117188,808.1092822644138
FSL,393.8500061035156,394.3500061035156,368.3500061035156,371.4500122070313,394.75,2633820,417.6676222027154,270.0,380.81000061035155,362.4300018310547,342.68400024414063,352.4463259674782
CHAMBLFERT,573.3233725656831,576.2634924249943,537.2579142548441,540.0020141601562,574.25439453125,4544256,727.3856664636679,443.3210692627492,579.6397155761719,621.8181945800782,625.9407336425782,553.6086153725321
LALPATHLAB,2834.2669429610214,2834.2669429610214,2758.540784945001,2769.273681640625,2811.807373046875,113801,3180.3031078050976,2279.2893119943133,2810.0583984375,2794.0337158203124,2682.644609375,2756.1631086482557
CANFINHOME,778.124424516284,784.873450776643,762.2443342200332,782.2433471679688,773.707763671875,235390,860.8688383995516,554.3143886333596,753.1033386230469,736.0868225097656,702.0547998046875,696.4530431466509
APLAPOLLO,1820.4462596811304,1826.624646816759,1781.28290026457,1805.398681640625,1820.6455078125,1784985,1844.562049064916,1268.273373337516,1816.6893188476563,1753.3254699707031,1623.2713940429687,1543.9573359526405
KPIL,1109.0296244182912,1136.1178987505143,1097.4700937882212,1129.9163818359375,1108.285400390625,369649,1342.355503471496,780.2004397621,1105.5716918945313,1043.1397796630858,983.6816223144531,1053.8086599897044
AKUMS,571.1500244140625,576.6500244140625,565.0499877929688,571.4000244140625,571.0999755859375,298855,705.7000122070312,405.0,569.3,545.0750030517578,510.47700134277346,550.6294588783915
PETRONET,303.0670089773125,304.7078294066433,295.3455565192918,296.60028076171875,303.0669860839844,4725279,337.3309430259406,260.21294625101393,305.8467224121094,303.74021301269534,294.69501525878906,301.853791466055
HEROMOTOCO,4276.929513434457,4314.757427556636,4225.408262852196,4245.1103515625,4291.7060546875,914311,4718.424905381831,3294.189009109812,4256.035205078125,4095.69462890625,3839.17833984375,3963.6815952034885
PGEL,770.1105480269431,778.3069472670376,756.5665304272685,771.110107421875,770.1105346679688,1286572,1053.7354579475011,596.7869142657677,778.7917114257813,802.461279296875,860.4857043457031,848.9680294066436
FINPIPE,214.61720402451644,216.662865168544,213.4271744381889,214.5581970214844,214.59751892089844,836315,273.9511510698855,151.37878141907683,204.86490936279296,191.6030387878418,180.48124145507813,203.10822928968327
KARURVYSYA,183.98776989983253,184.5240621719419,180.14300495807956,182.90695190429688,182.7584381103516,2900288,202.96409079866305,153.08937313269632,185.65934295654296,181.69535217285156,177.926572265625,181.25651396522227
HDFCAMC,4772.4383154695015,4793.345761788432,4684.194436715434,4694.8935546875,4755.6533203125,514921,4800.904252579326,3497.4158867437145,4720.100537109375,4560.06875,4252.667568359375,4070.315045497214
TRIVENI,442.781866907202,445.36337158786586,432.9025421842924,435.0372619628906,442.7818603515625,258285,532.1921103038593,310.87565771301007,428.3302459716797,422.4473403930664,403.1682873535156,402.80855826444406
APLLTD,995.482345637278,1017.6855060192518,990.042821552627,1006.8558959960938,995.4823608398438,139072,1111.5913747847176,717.2260087371483,978.9165283203125,934.6338623046875,893.2282067871093,929.5560108746669
MRF,141471.67837693082,141626.43954672705,136953.65067804162,138651.03125,140687.875,13777,147207.81435421994,101966.68068079263,141965.90625,140415.2984375,127451.6665625,121578.98492005814
OLAELEC,48.2400016784668,51.25,48.060001373291016,50.959999084472656,53.2400016784668,70819438,102.5,45.34999847412109,52.157000350952146,50.83400039672851,51.30720008850098,66.0868218591971
ALKEM,5101.609045935692,5259.349599606502,5035.218243283104,5090.1279296875,5285.80615234375,724829,5696.544137485727,4484.274290497364,5262.993701171875,5167.326000976563,5035.029619140625,5092.284145621366
GRAVITA,1876.800048828125,1901.0,1818.0,1829.9000244140625,1876.800048828125,289466,2466.603566854067,1375.052851923283,1970.5199951171876,1933.6533142089843,1849.8675927734375,1955.869196455608
TATACOMM,1671.5471209480731,1671.7441311488851,1640.9045776812125,1651.545654296875,1663.5662841796875,1147427,1834.4158607229397,1272.0114027814873,1647.1906860351562,1596.4333984375,1572.1094970703125,1595.8900685864826
TRIDENT,32.15999984741211,32.29999923706055,31.5,31.790000915527344,32.0,6817512,39.593297365759504,22.761223204098677,31.71869640350342,29.646089267730712,27.406980209350586,29.39887036464011
MANKIND,2483.021164757676,2546.9959451701125,2450.1342268196763,2466.7275390625,2460.830078125,821542,3053.5964301796143,2131.15989647091,2480.5021484375,2479.6974853515626,2445.8958056640627,2519.6071417756784
POONAWALLA,404.0,406.0,397.0,403.75,403.6499938964844,788870,416.75,267.20001220703125,398.2099975585938,390.51249694824224,371.60999755859376,338.0019379844961
NAVINFLUOR,4305.495871746348,4422.901457074635,4232.179846240037,4250.5341796875,4301.20654296875,368490,4736.1156040612,3172.0399521707627,4278.6333984375,4366.67744140625,4272.022900390625,3937.4929615582605
AAVAS,1820.0,1869.5,1794.5,1843.4000244140625,1811.4000244140625,209436,2234.0,1622.050048828125,1793.8800048828125,1793.679998779297,1933.2520092773439,1782.2941866142805
KAJARIACER,1039.5760730270526,1039.5760730270526,1022.9396394443902,1029.6239013671875,1039.62548828125,226263,1231.3400222375835,751.3110632611249,1004.5257080078125,926.8892364501953,865.6594189453125,967.0815817662912
COROMANDEL,2312.4167814271177,2376.0751366633917,2243.47867539149,2280.737060546875,2300.163330078125,17116295,2504.4873106438304,1589.9608702200394,2383.7359375,2368.892333984375,2188.696767578125,1946.0894302249878
LUPIN,1957.8231415188848,1962.7922357866992,1929.002394765561,1945.59912109375,1957.922607421875,1340964,2388.0473251603485,1784.1036108597868,1964.4817749023437,2004.6221313476562,2011.2508911132813,2057.721627642018
CHALET,932.0174369240616,934.3148794574782,911.9896372588332,916.6844482421876,933.2660522460938,236808,1051.28527305968,633.3483540596309,909.5173950195312,880.3921600341797,844.5963134765625,841.1611432215964
MARICO,712.3053186716426,720.7214918760295,704.8792834913012,709.3843994140625,716.3153686523438,3894257,732.9001705634498,572.1512228442679,704.542626953125,711.4537933349609,684.7765063476562,651.7280789160914
JYOTICNC,1245.0,1305.0,1235.9000244140625,1295.5999755859375,1239.0999755859375,1031080,1504.300048828125,750.0999755859375,1238.3000122070312,1216.760009765625,1123.3469995117186,1144.303877009902
UTIAMC,1137.3044671426155,1162.7456207196672,1131.8873730588505,1151.3309326171875,1137.3045654296875,97165,1357.8102563520576,875.4449560110853,1146.3201904296875,1076.1733520507812,1035.3785961914064,1088.0458454457364
FLUOROCHEM,3765.5257100006825,3776.017422871853,3530.311597115704,3550.49560546875,3747.04052734375,185358,4531.171201493764,3218.058378917786,3912.2998779296877,3890.2123168945313,3901.0617431640626,3898.4413532582366
SUNTV,633.15827583954,633.4536720351372,617.4031709974985,620.0126342773438,631.9274291992188,106499,764.4036761601984,538.5392675037388,624.8868469238281,615.101449584961,625.547578125,635.9094744541849
COLPAL,2460.2903740604697,2468.105989932608,2422.7959960896146,2429.6220703125,2460.290283203125,869858,3048.5612322262546,2262.198744166999,2497.6284912109377,2528.020861816406,2474.3768310546875,2573.4360824703244
METROPOLIS,1672.4354403613634,1681.1174061452975,1652.5765552194705,1676.626708984375,1673.2337646484375,37338,2244.849708880305,1312.2814917999433,1653.3849365234375,1660.8045654296875,1641.3109423828125,1796.9886909898862
INOXWIND,195.0,197.3000030517578,191.6300048828125,195.0,191.3000030517578,23400026,213.8300018310547,130.32000732421875,188.93600006103514,179.2325012207031,169.66640014648436,172.38806199657824
LTFOODS,423.11307052072,439.9917991940555,418.2336836229659,438.0499877929688,422.1670837402344,1878828,449.09514769899897,287.0377618217449,407.7629089355469,382.0564758300781,367.6951251220703,380.5660303396772
SYNGENE,648.7416732157566,650.6380193965715,641.5555994213514,645.29833984375,646.4960327148438,253744,958.7403573186608,598.3893124980021,641.8600158691406,634.0027526855469,671.8508483886719,749.132601952368
MAPMYINDIA,1921.647634765345,1946.0998870011256,1901.9859547661072,1932.426513671875,1923.444091796875,42036,2162.477333710275,1510.0513632207358,1970.5520874023437,1959.4038818359375,1813.2971826171874,1723.9391020545663
AGARWALEYE,347.1499938964844,360.0,327.0,338.5,347.04998779296875,2805645,464.0,327.0,376.97499694824216,372.55749969482423,397.793998413086,403.1948040058087
ACE,1254.3243736894328,1264.303087879484,1242.1503911017608,1246.0419921875,1244.345703125,187630,1596.5943578801464,915.4971919049376,1272.2761108398438,1234.3220764160155,1227.5325708007813,1270.1120671708454
NYKAA,205.25,208.6000061035156,200.1100006103516,203.25999450683597,204.50999450683597,193439927,208.6000061035156,154.89999389648438,201.08799743652347,198.79050064086914,188.04179962158204,176.00341039849806
AADHARHFC,430.1499938964844,447.0,430.1000061035156,444.25,430.1000061035156,660475,491.2999877929688,346.04998779296875,441.55999755859375,448.0749969482423,448.3549993896484,423.61860455653465
ATGL,680.4970254789977,692.7424732382598,669.8009895194328,683.4959106445312,680.4970092773438,1202369,861.679669518305,532.4020332032183,669.4860961914062,655.2388916015625,625.73236328125,644.4658302484556
AFFLE,1744.0,1779.9000244140625,1677.0,1735.5999755859375,1743.699951171875,255739,1884.0,1246.0,1711.35,1652.9400024414062,1591.6460034179688,1605.3903127271076
PIIND,3868.406622633896,3910.4036572887994,3795.4857209668617,3814.33935546875,3866.0126953125,582201,4249.087338992653,2943.8757266078733,3742.2762939453123,3700.5736572265623,3579.7012890625,3578.938230529312
JUBLFOOD,668.8838215743885,669.3330505726393,651.9134086590494,654.4090576171875,669.1832885742188,1875471,795.3633603262236,574.049149704324,668.7989929199218,680.066845703125,678.3024194335937,679.3555108595264
ABBOTINDIA,29933.104416993312,30199.3956259748,29716.126394860246,30036.662109375,29933.10546875,3530,31460.777726523964,24977.130415708973,30225.53203125,30058.11376953125,29895.7767578125,28917.454290818798
CEATLTD,3711.5841865174193,3802.5260256575657,3703.064465802254,3743.384033203125,3693.257080078125,139133,4006.204436861308,2321.151776472338,3751.30927734375,3720.35625,3217.574619140625,3024.8842129966083
JKCEMENT,5400.499095247485,5536.172481587867,5387.031516456344,5484.29736328125,5389.52587890625,222630,5631.443507086401,3971.539596568211,5250.111376953125,5199.383471679687,5028.221494140625,4755.833409035853
MPHASIS,2524.4568156795617,2526.025566927094,2488.868135409783,2508.67236328125,2516.123291015625,466811,3174.5174545010827,2004.4965700463556,2495.15244140625,2463.161669921875,2379.5189892578123,2603.848772862161
FEDERALBNK,199.8800126442243,201.9773171166344,199.0251867652568,200.84417724609372,199.8800048828125,7261954,215.694282422389,171.62108444662016,200.25076599121093,196.1799087524414,193.70161193847656,192.97514402404312
ANANDRATHI,1871.374604418028,1907.304996822854,1856.20404302526,1872.8717041015625,1875.366943359375,150520,2308.862481469856,1584.299092847981,1867.861474609375,1801.6631713867187,1780.1905859375,1882.2783345067223
