Symbol,Open,High,Low,Close,Prev_Close,Volume,High_52W,Low_52W,SMA_10,SMA_20,SMA_50,SMA_200
DCMSHRIRAM,1280.9000244140625,1283.800048828125,1240.199951171875,1249.0999755859375,1277.199951171875,66878,1494.37993821498,897.8413886131767,1270.9007080078125,1233.1810668945313,1227.52544921875,1158.0443365478516
FIVESTAR,655.0,657.7000122070312,633.5,649.2000122070312,660.0,1830100,847.0641819873257,501.0,588.5299987792969,557.7625,545.8570007324219,664.1128707885742
CREDITACC,1416.0,1424.5,1375.0999755859375,1377.9000244140625,1409.199951171875,273581,1490.0999755859375,750.2000122070312,1408.77998046875,1387.7049926757813,1372.2299951171874,1177.5485000610352
INDUSINDBK,797.0499877929688,799.25,785.0999755859375,790.2000122070312,796.9000244140625,3505823,1086.550048828125,606.0,783.3200012207031,766.8150024414062,754.0940002441406,823.6552517700195
TBOTEK,1560.0,1669.4000244140625,1554.0,1589.0,1496.5999755859375,5084237,1845.550048828125,996.0,1558.0400024414062,1553.5099853515626,1538.239990234375,1389.5812481689454
RAMCOCEM,1025.5,1039.199951171875,1015.7000122070312,1027.0,1025.5,152251,1206.917514912965,786.842302621666,1045.9800048828124,1030.0650024414062,1036.5470080566406,993.9760012817383
CESC,179.8800048828125,182.8000030517578,179.50999450683594,182.0500030517578,179.8800048828125,3259381,191.41943633872768,115.13322854629617,179.0987289428711,172.23146896362306,162.88212951660157,154.94227214813233
MEDANTA,1281.199951171875,1283.800048828125,1245.699951171875,1249.300048828125,1274.5999755859375,195368,1455.975933269256,996.0914527560648,1338.0200073242188,1353.0400085449219,1357.7840014648436,1246.2051013183593
ESCORTS,3862.0,3862.199951171875,3750.0,3822.300048828125,3846.5,287958,4180.0,2761.5532979782647,3732.0499755859373,3689.369982910156,3655.5,3374.8950659179686
SAMMAANCAP,189.0,192.1999969482422,185.5,186.22000122070312,189.92999267578125,12353683,192.9499969482422,97.61000061035156,184.68199768066407,174.50349884033204,152.79840057373048,132.20395008087158
NUVOCO,409.0,411.5,397.1000061035156,399.0499877929688,408.75,168974,477.5,287.5,417.2399963378906,419.97249908447264,434.97600097656255,373.2275001525879
BASF,4488.7998046875,4491.5,4405.0,4450.60009765625,4457.10009765625,10292,6200.358594389983,4048.958797001571,4450.0,4508.7,4566.045986328125,4671.025217285156
NH,1792.0,1862.9000244140625,1783.0,1830.300048828125,1785.0,925703,2364.630916434966,1235.190883261907,1776.77001953125,1770.3350158691405,1769.990009765625,1722.6757421875
COHANCE,739.7999877929688,748.9500122070312,725.0,742.75,742.8499755859375,654587,1123.4000244140625,725.0,817.5900085449218,849.2875061035156,890.8280041503906,964.4032001953125
GODREJAGRO,660.75,662.25,648.0,649.1500244140625,660.75,153701,867.1500244140625,646.4108728187389,663.2000061035156,663.2000061035156,701.1479992675781,738.8419076538086
PAGEIND,40739.85877838077,40739.85877838077,39872.62909555251,40007.19921875,40630.20703125,25177,50257.30043281629,38431.53900330743,40906.325390625,41015.9748046875,42651.151484375,44145.18912109375
CAMPUS,279.3999938964844,279.75,274.5,276.0,280.1000061035156,164335,336.3491857489296,209.76863076432875,280.23999938964846,281.0375,274.90034057617186,268.2354404449463
LEMONTREE,168.92999267578125,168.92999267578125,167.0,168.00999450683594,168.3000030517578,1060473,180.67999267578125,117.51000213623048,166.7300003051758,165.7650001525879,168.7985998535156,146.96584980010985
SUNDARMFIN,4710.0,4844.2001953125,4706.2001953125,4775.39990234375,4684.89990234375,70019,5397.012172994826,3897.398034972494,4644.569970703125,4546.314990234375,4555.3219921875,4756.957348632813
PTCIL,17320.0,17425.0,17100.0,17201.0,17354.0,7267,17995.0,9756.2998046875,17139.1,16816.8,15510.42,14379.852758789062
GMRAIRPORT,94.01000213623048,96.22000122070312,94.0,95.16000366210938,93.5,16023424,97.0,67.75,93.2620002746582,91.57449989318847,89.74779937744141,84.26384986877441
BALKRISIND,2294.073252305592,2368.4459491275093,2280.496394054092,2360.260009765625,2292.974853515625,252932,2910.0714375171096,2142.003094440332,2320.757470703125,2289.191516113281,2338.822568359375,2514.504833984375
BIOCON,378.0,384.8999938964844,376.1000061035156,380.5,377.1499938964844,4295964,406.0,290.61144213644866,369.4150024414063,361.66000061035163,358.7770013427734,353.0752621459961
MAHSEAMLES,581.7999877929688,581.7999877929688,571.5,573.0,580.7000122070312,169002,802.4149835129148,567.0,575.1900024414062,577.35,608.4530004882813,651.6010342407227
SBICARD,883.0499877929688,897.7000122070312,878.0999755859375,880.4000244140625,887.5,1792692,1027.25,661.0748318097311,904.4050048828125,914.0050018310546,875.3289990234375,870.2749172973632
FSL,353.25,354.5,348.1499938964844,352.54998779296875,354.3500061035156,750027,417.6676222027154,270.0,342.8449981689453,334.5250015258789,347.0190002441406,351.65815841674805
CHAMBLFERT,484.7744342174114,485.1701624110004,473.8917428370205,476.3650817871094,483.0925598144531,724182,727.3856664636679,443.3210692627492,482.41982421875,486.129833984375,515.0866955566406,550.465796508789
LALPATHLAB,3242.48057679022,3242.6800776153077,3123.0502238805075,3146.596923828125,3247.56884765625,144892,3532.026982195552,2279.2893119943133,3114.4794677734376,3120.969836425781,3205.9529833984375,2894.2643115234373
CANFINHOME,862.1500244140625,875.4000244140625,859.0,861.5999755859375,864.5999755859375,136342,886.5,554.3143886333596,859.8299987792968,830.6149932861329,787.6739978027343,731.250223083496
APLAPOLLO,1800.0,1807.800048828125,1758.699951171875,1779.199951171875,1796.199951171875,535976,1929.2663427708444,1268.273373337516,1776.039990234375,1756.384991455078,1709.6959936523438,1633.025155029297
KPIL,1283.9000244140625,1325.0,1278.9000244140625,1314.5,1273.300048828125,950744,1342.355503471496,780.2004397621,1264.9800170898438,1263.3000122070312,1262.9580078125,1111.6227545166016
AKUMS,474.8999938964844,481.7000122070313,463.7000122070313,471.1000061035156,467.6499938964844,206707,705.7000122070312,405.0,465.0449981689454,459.9424987792969,462.481000366211,513.8872514343261
