Symbol,Open,High,Low,Close,Volume,High_52W,Low_52W,SMA_10,SMA_20,SMA_50,SMA_200
DCMSHRIRAM,1235.0,1245.300048828125,1209.5999755859375,1230.0,78092,1494.37993821498,897.8413886131767,1269.9898681640625,1235.3432678222657,1226.8925512695312,1159.0180731201172
FIVESTAR,645.0499877929688,645.0999755859375,617.0,624.2999877929688,1854511,847.0641819873257,501.0,608.5899963378906,568.6075012207032,548.0220007324219,663.908896484375
CREDITACC,1379.0999755859375,1390.9000244140625,1333.699951171875,1337.5,118585,1490.0999755859375,750.2000122070312,1417.3599853515625,1385.0999938964844,1370.8099951171876,1182.092250366211
INDUSINDBK,791.0,797.5,777.3499755859375,786.2000122070312,2640541,1086.550048828125,606.0,789.1550048828125,771.1375030517578,755.0030017089844,821.848251953125
TBOTEK,1589.0,1607.5999755859375,1545.0,1578.5999755859375,221745,1845.550048828125,996.0,1558.4800048828124,1555.8149841308593,1540.959990234375,1388.9757482910156
RAMCOCEM,1054.0,1054.0,1011.9000244140624,1033.199951171875,523522,1206.917514912965,786.842302621666,1045.4099975585937,1031.4399993896484,1035.7450061035156,994.753822631836
CESC,181.0,181.8000030517578,175.0,175.60000610351562,1794516,191.41943633872768,115.13322854629617,179.87000122070313,174.20429916381835,163.62927154541015,155.27747318267822
MEDANTA,1251.0,1291.0,1227.800048828125,1280.699951171875,460328,1455.975933269256,996.0914527560648,1326.8400024414063,1349.4800048828124,1355.7040014648437,1247.4894439697266
ESCORTS,3809.10009765625,3810.0,3665.0,3689.699951171875,120685,4180.0,2761.5532979782647,3745.2099853515624,3707.349987792969,3662.9719970703127,3377.593834228516
SAMMAANCAP,187.5,188.7899932861328,184.58999633789065,185.3000030517578,13434682,192.9499969482422,97.61000061035156,186.88199920654296,176.97099914550782,155.374200592041,132.57295009613037
NUVOCO,399.5,399.6499938964844,378.6000061035156,381.9500122070313,313906,477.5,287.5,413.2099975585937,417.6224990844727,433.4680010986329,373.41225021362305
BASF,4450.89990234375,4470.0,4382.0,4395.39990234375,13040,6200.358594389983,4048.958797001571,4435.039990234375,4484.539990234375,4559.153994140625,4665.037043457031
NH,1843.699951171875,1843.699951171875,1809.5999755859373,1819.9000244140625,318645,2364.630916434966,1235.190883261907,1787.7900268554688,1774.7800170898438,1769.8040112304689,1727.9665155029297
COHANCE,742.5499877929688,744.2999877929688,721.0999755859375,723.8499755859375,344840,1123.4000244140625,721.0999755859375,800.1450073242188,841.7775054931641,887.6110034179687,962.4940476190476
