Symbol,Open,High,Low,Close,Volume,High_52W,Low_52W,SMA_10,SMA_20,SMA_50,SMA_200
DCMSHRIRAM,1398.587364345745,1422.1623659421855,1377.0018184596113,1393.8126220703125,251645,1467.124201605944,897.8413886131767,1298.8062744140625,1227.9617736816406,1114.5478942871093,1082.7771128271795
FIVESTAR,758.1224242984945,759.716873684008,740.8821894172065,743.5728759765625,595763,847.0641819873257,592.9449497663902,761.8295959472656,756.1841613769532,721.1894470214844,712.211181640625
CREDITACC,1294.9000244140625,1309.0,1275.5,1282.800048828125,205213,1354.800048828125,750.2000122070312,1253.7299926757812,1205.9150024414062,1177.1170068359374,1030.5025487037221
INDUSINDBK,851.75,854.9000244140625,839.5499877929688,840.75,2406142,1086.550048828125,606.0,856.6799987792969,843.6925018310546,823.6070007324219,883.0665621423418
TBOTEK,1370.0999755859375,1408.0,1332.0,1339.699951171875,158587,1845.550048828125,996.0,1393.6699951171875,1335.4650024414063,1275.2200073242188,1402.2098746330116
RAMCOCEM,1099.0037039913602,1111.3823691366274,1059.47194008748,1100.3013916015625,633041,1111.3823691366274,786.842302621666,1078.2894165039063,1058.181622314453,1012.3581909179687,950.8713876517714
CESC,174.72192404905135,175.92163693454057,172.80626609379428,174.8863983154297,3619410,191.41943633872768,115.13322854629617,171.16537628173828,165.50739974975585,162.7509750366211,154.0452277797043
MEDANTA,1217.661696769965,1328.321939540105,1209.564635598099,1278.2398681640625,5737881,1328.321939540105,996.0914527560648,1179.205517578125,1172.1680480957032,1191.2711840820311,1158.9267811380373
ESCORTS,3387.89990234375,3397.89990234375,3367.60009765625,3378.39990234375,43203,3644.7409905762975,2761.5532979782647,3340.06650390625,3275.3478149414063,3316.8049365234374,3276.5955927174564
SAMMAANCAP,125.5,129.75,122.5,127.9000015258789,83648883,170.25,97.61000061035156,133.8629997253418,130.15100021362304,125.53300018310547,133.04261099456983
NUVOCO,358.95001220703125,360.04998779296875,352.70001220703125,354.5,192802,385.6499938964844,287.5,357.40000305175784,351.88500061035154,351.05200134277345,340.61656023742285
BASF,5193.858653767606,5193.858653767606,5079.811896483802,5096.24658203125,12498,6200.358594389983,4048.958797001571,5115.8685546875,5042.385522460938,4922.351611328125,4877.367977458201
NH,1970.359541153975,1989.2151580817167,1952.4018339434576,1964.5731201171875,300295,2364.630916434966,1235.190883261907,2047.5776611328124,1985.9627685546875,1851.509423828125,1572.724981806081
COHANCE,999.5,1002.1500244140624,985.25,990.4500122070312,127901,1123.4000244140625,930.2999877929688,989.4050048828125,991.2275024414063,1029.3677720811631,1029.3677720811631
GODREJAGRO,771.0053416846787,773.4725587780697,761.7779738493134,767.64990234375,101632,816.1554018939735,646.4108728187389,774.138671875,763.9885406494141,748.2417797851563,739.7822852651025
PAGEIND,48777.09916520889,48841.67169974532,48022.09722293682,48270.453125,12878,50257.30043281629,38431.54282002408,48336.516796875,46958.88671875,46451.0371875,44776.83123507166
CAMPUS,267.5049346526232,272.24970126023885,266.20637914306826,270.4017639160156,400114,336.3491857489296,209.76863076432875,273.997802734375,278.0882858276367,272.3436181640625,270.85536096657916
LEMONTREE,146.05999755859375,148.0,144.8000030517578,146.00999450683594,6122793,162.39999389648438,117.51000213623048,140.25299682617188,138.435498046875,138.46659912109374,138.44414005158055
SUNDARMFIN,5130.5,5161.0,5002.0,5031.0,66687,5397.012172994826,3897.398034972494,5079.65458984375,4980.8572265625,5047.9958203125,4692.683674611863
PTCIL,14851.0,14891.0,14530.0,14607.0,15017,17995.0,9756.2998046875,14937.4,14886.25,14480.48,13704.55637937898
GMRAIRPORT,91.5,93.95999908447266,91.44000244140624,92.8000030517578,23779994,93.95999908447266,67.75,88.17200164794922,85.16500129699708,86.00620040893554,80.29624200322826
BALKRISIND,2603.787035665641,2620.508652384762,2597.11836364694,2608.6640625,108777,2910.071188737346,2142.0028633111506,2527.126513671875,2472.8013549804687,2545.2555078125,2621.6779722954816
BIOCON,369.0,379.3500061035156,369.0,373.5499877929688,4170233,404.1596339212172,290.61144213644866,365.8257659912109,358.293391418457,344.1757989501953,348.4105852455091
MAHSEAMLES,705.7468130884004,709.4420804773605,691.064259938535,692.3945922851562,287408,802.4149835129148,571.7318074099492,733.9343322753906,707.0943725585937,684.3586145019531,670.1147173255872
SBICARD,924.5,938.5,920.0499877929688,934.5,967120,1027.25,661.0748318097311,934.7849914550782,956.1199951171875,933.0649975585937,835.0264157823697
FSL,365.4500122070313,370.9500122070313,365.1499938964844,366.6499938964844,557769,417.6676222027154,270.0,370.55,376.1475006103516,369.7030017089844,356.8485737211385
CHAMBLFERT,543.9221764047546,546.7152663568331,539.9040365058187,543.775146484375,726733,727.3856664636679,443.3210692627492,547.563037109375,545.2329864501953,581.231318359375,552.1167452866864
LALPATHLAB,2885.942167989851,2979.653976192232,2884.946294334706,2951.470703125,340023,3180.3033550878404,2279.2893119943133,2804.92802734375,2837.124621582031,2819.745087890625,2771.544912544785
CANFINHOME,809.6364268306394,818.817103445023,807.3536761123393,816.8320922851562,596214,860.8688383995516,554.3143886333596,800.3565124511719,788.7814208984375,764.5727233886719,712.8844814422024
APLAPOLLO,1736.43939851915,1743.415051770016,1691.5959133350111,1702.3583984375,1178143,1929.2663427708444,1268.273373337516,1736.35966796875,1769.5388793945312,1772.443740234375,1589.337854081658
KPIL,1189.0,1214.0,1188.9000244140625,1200.300048828125,90221,1342.355503471496,780.2004397621,1203.860009765625,1191.7161804199218,1117.6663244628905,1076.6740738206609
