Symbol,Open,High,Low,Close,Prev_Close,Volume,High_52W,Low_52W,SMA_10,SMA_20,SMA_50,SMA_200
DCMSHRIRAM,1237.6125927941291,1246.4876089150655,1209.2923699741175,1219.5634765625,1237.6126708984375,78524,1494.37993821498,897.8413886131767,1248.04326171875,1298.5263549804688,1319.5358666992188,1130.914219357189
FIVESTAR,550.5,552.6500244140625,542.1500244140625,549.2000122070312,545.0499877929688,349918,847.0641819873257,542.1500244140625,572.5599975585938,578.7104705810547,669.9206237792969,698.1921946471219
CREDITACC,1399.0,1425.0,1387.0,1403.199951171875,1399.9000244140625,496025,1425.0,750.2000122070312,1374.910009765625,1317.9800109863281,1283.3640014648438,1081.9435244545418
INDUSINDBK,742.4000244140625,754.0,741.5,752.8499755859375,739.5,1436082,1086.550048828125,606.0,764.6099975585937,777.7824981689453,819.5069995117187,868.9538871488423
TBOTEK,1307.300048828125,1366.9000244140625,1296.5,1361.0,1307.300048828125,80321,1845.550048828125,996.0,1410.9400024414062,1406.6400024414063,1386.997998046875,1401.4012969812582
RAMCOCEM,1038.5,1068.0,1038.5,1058.5,1046.800048828125,107144,1206.917514912965,786.842302621666,1071.9800170898438,1090.884991455078,1105.5163647460938,982.8763206363342
CESC,147.72851358570549,152.08229117759976,147.38021078783507,150.9696502685547,147.2447509765625,1569328,191.41943633872768,115.13322854629617,155.9929458618164,157.2444160461426,164.89477661132813,155.82393922954026
MEDANTA,1374.0,1407.9000244140625,1368.0999755859375,1396.0,1374.0,144318,1455.975933269256,996.0914527560648,1383.3126708984375,1370.1570922851563,1297.0452294921874,1194.1220070636334
ESCORTS,3567.800048828125,3724.0,3567.699951171875,3644.0,3567.800048828125,213839,3724.0,2761.5532979782647,3580.0500244140626,3475.47001953125,3406.3903076171873,3307.0404552400423
SAMMAANCAP,123.5999984741211,126.0199966430664,123.5,125.43000030517578,123.95999908447266,22730013,170.25,97.61000061035156,121.5130012512207,121.45650062561035,126.94199981689454,131.53207211667393
NUVOCO,456.1499938964844,467.8500061035156,455.0,456.2000122070313,456.0499877929688,239531,469.7999877929688,287.5,458.6249969482422,449.2850006103516,404.8840014648438,356.364507645523
BASF,4645.5,4690.0,4593.7001953125,4629.60009765625,4609.39990234375,9109,6200.358594389983,4048.958797001571,4571.469921875,4602.46494140625,4866.537109375,4861.159475692196
NH,1754.0,1795.199951171875,1740.5999755859375,1785.199951171875,1753.800048828125,202102,2364.630916434966,1235.190883261907,1809.789990234375,1809.2249938964844,1920.8824365234375,1629.8876428159408
COHANCE,876.7999877929688,906.9000244140624,872.0999755859375,899.2000122070312,880.5999755859375,124893,1123.4000244140625,856.2999877929688,892.5799987792968,920.9774932861328,976.4910034179687,1004.0030841591918
GODREJAGRO,743.25,749.75,738.0499877929688,742.25,740.2999877929688,95187,867.1500244140625,646.4108728187389,747.914990234375,774.4874938964844,780.9358776855469,748.5251328858686
PAGEIND,44208.77398918591,44747.05443911061,43994.45862486404,44677.27734375,44193.82421875,13821,50257.30043281629,38431.53900330743,45147.776171875,45033.815625,46450.67484375,45002.264815414506
CAMPUS,264.2085781247107,268.5038282598104,260.7124343688071,265.0576477050781,264.0087890625,353699,336.3491857489296,209.76863076432875,264.6680847167969,263.31956939697267,273.6891339111328,271.172898129478
LEMONTREE,166.3000030517578,170.9499969482422,165.30999755859375,170.22000122070312,165.8300018310547,4003961,174.89999389648438,117.51000213623048,163.04100036621094,153.92399978637695,149.75819946289062,141.33077714356733
SUNDARMFIN,4509.2001953125,4513.2998046875,4435.0,4448.7998046875,4493.7001953125,83857,5397.012172994826,3897.398034972494,4874.749951171875,4704.485009765625,4893.66892578125,4721.10900056671
PTCIL,14014.0,14078.0,13800.0,13840.0,14011.0,7441,17995.0,9756.2998046875,13790.2,14193.5,14496.92,13827.343790479275
GMRAIRPORT,86.13999938964844,87.41999816894531,86.06999969482422,87.02999877929688,86.06999969482422,9371787,97.0,67.75,88.7229995727539,89.45699958801269,89.35220016479492,82.19305692682612
BALKRISIND,2298.9647664497807,2328.015138610498,2263.1262089322468,2319.030517578125,2285.48779296875,396559,2910.0714375171096,2142.003094440332,2367.5474365234377,2411.3374633789062,2524.60123046875,2606.192806579906
BIOCON,349.0,353.3999938964844,346.79998779296875,352.54998779296875,348.3500061035156,1594809,406.0,290.61144213644866,357.725,359.97750091552734,370.22965637207034,353.1161239703085
MAHSEAMLES,640.0999755859375,653.0999755859375,640.0,648.6500244140625,641.4500122070312,86161,802.4149835129148,571.7318074099492,664.5950012207031,663.8684173583985,690.4715954589843,671.7969584885038
SBICARD,802.0,813.5,797.75,810.8499755859375,803.5,1285724,1027.25,661.0748318097311,815.189990234375,805.4399932861328,868.0549951171874,835.7546484754494
