Symbol,Open,High,Low,Close,Volume,High_52W,Low_52W,SMA_10,SMA_20,SMA_50,SMA_200
DCMSHRIRAM,1383.1027489306043,1395.069030824741,1357.1758048266422,1378.715087890625,40399,1494.37993821498,897.8413886131767,1399.5247802734375,1390.4616638183593,1253.6789428710938,1115.9740191372957
FIVESTAR,603.9069594368025,606.0495579625638,594.9878593396564,600.2197265625,504292,847.0641819873257,589.9553025752194,644.7802734375,695.1257843017578,724.6155725097656,710.0914677706631
CREDITACC,1244.0,1269.0,1236.9000244140625,1242.5999755859375,105824,1401.300048828125,750.2000122070312,1275.4800048828124,1283.7849975585937,1230.1680004882812,1057.851136641069
INDUSINDBK,820.0,848.7000122070312,810.0499877929688,819.1500244140625,18982770,1086.550048828125,606.0,814.0700134277344,837.9325012207031,836.1990014648437,878.178126595237
TBOTEK,1360.0,1395.4000244140625,1321.5999755859375,1381.5999755859375,306051,1845.550048828125,996.0,1389.75,1386.2649963378906,1352.2340014648437,1400.7531266645951
RAMCOCEM,1172.8762537670584,1175.97088963092,1143.0277322813272,1159.0999755859375,158611,1206.917514912965,786.842302621666,1171.6782958984375,1158.4261535644532,1085.2094897460938,973.6081223921342
CESC,158.86450320261352,161.6412558277039,157.21974573825386,158.93223571777344,2211894,191.41943633872768,115.13322854629617,166.1333786010742,169.82393112182618,166.24077026367186,155.7198465087197
MEDANTA,1320.524670015473,1331.5207119308177,1302.531146881273,1326.3226318359375,129559,1392.698679916413,996.0914527560648,1325.0330322265625,1318.8252746582032,1235.40529296875,1176.4191492254083
ESCORTS,3418.699951171875,3445.5,3371.5,3412.699951171875,173349,3644.7409905762975,2761.5532979782647,3412.010009765625,3389.9299926757812,3320.2232470703125,3288.8960682262073
SAMMAANCAP,126.5500030517578,128.00999450683594,124.6999969482422,125.58000183105467,4094525,170.25,97.61000061035156,127.01600036621093,128.73199920654298,128.43359970092774,132.5819881179116
NUVOCO,430.75,442.0,430.75,436.5,599302,442.0,287.5,420.8300018310547,398.10250091552734,371.16900146484375,347.0701703158292
BASF,4759.39990234375,4799.89990234375,4627.0,4650.0,21733,6200.358594389983,4048.958797001571,4935.787939453125,4986.957690429687,5034.7058203125,4888.577725497159
NH,1842.9000244140625,1850.300048828125,1801.5,1807.5,339817,2364.630916434966,1235.190883261907,1934.3291625976562,1950.6633056640626,1922.5790087890625,1613.4461087313566
COHANCE,978.0,980.0,951.0,961.5999755859376,101380,1123.4000244140625,930.2999877929688,1000.1100036621094,1023.6525085449218,1015.0350024414063,1028.189842224121
GODREJAGRO,812.0499877929688,825.2000122070312,796.0,810.5999755859375,279798,867.1500244140625,646.4108728187389,827.6156311035156,801.6715942382813,782.088544921875,746.6568225513805
PAGEIND,45960.743350491335,46055.11859351083,45086.53057304765,45429.26171875,12379,50257.30043281629,38431.54282002408,46735.117578125,47048.0462890625,46743.462734375,45015.07373046875
CAMPUS,264.508246484926,268.7036313614755,263.7091400722288,264.7080383300781,115562,336.3491857489296,209.76863076432875,273.51332702636716,280.6179885864258,282.47883972167966,271.96732772480357
LEMONTREE,146.5,148.8000030517578,143.16000366210938,143.63999938964844,1585499,162.39999389648438,117.51000213623048,150.4719985961914,152.25699996948242,144.27319946289063,139.97079541466454
SUNDARMFIN,4431.5,4670.0,4431.5,4646.10009765625,105531,5397.012172994826,3897.398034972494,4806.530029296875,4951.8900146484375,4982.486611328125,4720.216688676314
PTCIL,14817.0,15097.0,14801.0,14903.0,7991,17995.0,9756.2998046875,14720.6,14615.55,14816.32,13802.950861150568
GMRAIRPORT,91.5500030517578,93.0,91.1999969482422,92.80999755859376,13454598,97.0,67.75,90.6609992980957,91.70550003051758,87.66780059814454,81.52170450037175
BALKRISIND,2575.591241212003,2581.3813787935223,2506.3099308951305,2540.7509765625,532752,2910.071188737346,2142.0028633111506,2664.7596435546875,2673.0214111328123,2548.971748046875,2627.5863966508346
BIOCON,383.0,386.7999877929688,370.6499938964844,372.3500061035156,3095425,406.0,290.61144213644866,390.0850006103516,388.14000091552737,365.16033813476565,352.7824540571733
MAHSEAMLES,664.2119780181752,694.7102633086023,655.3433363589164,675.494873046875,379469,802.4149835129148,571.7318074099492,686.8763122558594,693.2617370605469,695.6907653808594,672.6184702786533
SBICARD,804.5,808.0,801.4500122070312,804.8499755859375,668730,1027.25,661.0748318097311,836.375,872.025,922.0519970703125,838.6656095331365
FSL,343.0,357.20001220703125,339.04998779296875,356.20001220703125,2643623,417.6676222027154,270.0,340.7950012207031,348.25500030517577,366.2140008544922,355.8163414001465
CHAMBLFERT,525.3371886400399,563.7233967500702,525.3371886400399,561.4479370117188,11507207,727.3856664636679,443.3210692627492,528.2790466308594,533.4741088867188,541.54720703125,550.0456593253396
LALPATHLAB,3088.204246597936,3200.7379711595504,3088.204246597936,3181.21875,174428,3202.630106981273,2279.2893119943133,3083.9419677734377,3017.8807006835937,2907.6791748046876,2798.5153101140804
CANFINHOME,757.2999877929688,764.9000244140625,746.5499877929688,756.9500122070312,115005,860.8688383995516,554.3143886333596,759.2750061035156,782.574105834961,784.6613586425781,720.2131455161355
APLAPOLLO,1580.8823515625434,1627.4198751948427,1579.985457531864,1597.9228515625,1596613,1929.2663427708444,1268.273373337516,1582.4767700195312,1636.9964904785156,1736.9615795898437,1594.1114460338247
KPIL,1125.0,1139.5999755859375,1117.199951171875,1130.9000244140625,118346,1342.355503471496,780.2004397621,1146.4700073242188,1171.2650024414063,1173.552490234375,1086.7206226695669
AKUMS,509.0,513.7000122070312,499.2999877929688,502.3500061035156,131398,705.7000122070312,405.0,526.3300079345703,539.9300033569336,556.1610028076171,551.8198882016269
PETRONET,275.5071350706543,275.6533643268679,268.3416039998953,269.4140014648437,1385233,337.3309430259406,260.21294625101393,285.63147888183596,291.93909149169923,292.4461730957031,299.20354253595525
HEROMOTOCO,4536.0,4581.5,4515.89990234375,4546.7998046875,803505,4718.424905381831,3294.189009109812,4335.3900390625,4314.9368896484375,4271.1396875,4045.6697221235795
PGEL,788.9522430199047,796.2990414085693,783.3547346356262,790.5515747070312,962203,1053.7354579475011,596.7869142657677,796.1790649414063,796.9787078857422,774.3146936035156,829.044508153742
FINPIPE,194.7310346751212,196.0784112744636,192.28213898809813,193.68853759765625,418686,273.9511510698855,151.37878141907683,202.64124298095703,203.41328125,209.80006408691406,204.79224395751953
KARURVYSYA,217.8151257429755,218.3101601196641,213.68983423482055,214.72116088867188,1005537,228.9533928583722,153.08937313269632,216.8786819458008,220.1500343322754,210.44802124023437,189.519173188643
HDFCAMC,5700.0,5704.0,5628.5,5673.5,439851,5725.0,3497.4158867437145,5619.8,5485.275,5179.489580078125,4374.182371659713
TRIVENI,343.54191142066594,343.8397680096814,335.74767413319296,337.981689453125,401644,532.1921103038593,310.87565771301007,352.70634765625,358.0952865600586,385.6377203369141,397.26237383755773
APLLTD,980.0,997.0,940.0,946.5,457562,1111.5913747847176,717.2260087371483,986.3071716308593,994.405728149414,981.22443359375,943.1450736305931
MRF,144597.14954232232,146277.11642497173,144197.1574274058,145842.125,3962,152764.2301559323,101966.68068079263,148104.078125,148695.9625,143188.195625,127393.15309836647
OLAELEC,41.0099983215332,41.34000015258789,40.720001220703125,40.869998931884766,21136397,102.5,39.59999847412109,41.56199951171875,41.679499816894534,44.411199951171874,60.162784186276525
ALKEM,4883.967053269787,4923.901370958011,4845.031093523769,4912.91943359375,29316,5696.544137485727,4484.274290497364,4987.48681640625,4945.19638671875,4913.256904296875,5039.407445734198
GRAVITA,1800.0,1809.5999755859373,1771.199951171875,1777.5,168789,2466.603566854067,1375.052851923283,1825.1000122070313,1781.1300048828125,1796.337998046875,1911.931398565119
TATACOMM,1688.0999755859375,1712.800048828125,1656.9000244140625,1691.199951171875,197782,1834.4158607229397,1272.0114027814873,1716.9999877929688,1728.294989013672,1706.0061474609374,1626.0782560868697
