Symbol,Open,High,Low,Close,Volume,High_52W,Low_52W,SMA_10,SMA_20,SMA_50,SMA_200
DCMSHRIRAM,1047.4485953547728,1082.1646272164603,1041.6791243215264,1059.584228515625,68486,1289.1199386331916,897.8413886131767,1054.0883422851562,1047.6773315429687,1041.7188977050782,1061.03759036847
FIVESTAR,690.6064484295098,746.9113031715982,685.0258145901212,728.27587890625,2532464,847.0641819873257,592.9449497663902,696.43623046875,687.8783996582031,710.6489782714843,703.7258979455748
CREDITACC,1182.800048828125,1250.0,1181.0999755859375,1199.800048828125,976870,1253.5999755859375,750.2000122070312,1169.1200073242187,1159.5750061035155,1102.049005126953,1000.3514932660914
INDUSINDBK,807.0,845.8499755859375,805.0,822.8499755859375,10916786,1086.550048828125,606.0,812.1,796.8149993896484,772.2440014648438,889.922389699452
TBOTEK,1326.0,1345.0,1318.4000244140625,1325.300048828125,77135,1845.550048828125,996.0,1310.8400024414063,1263.1000061035156,1174.107001953125,1413.6794797982743
RAMCOCEM,1003.3187866210938,1007.261994922006,992.4875001458248,1003.3187866210938,274739,1058.174161875729,786.842302621666,980.9024658203125,983.7026336669921,954.9921765136719,932.4671612639926
CESC,161.6122088729107,163.20860276037627,159.28053044335329,162.61842346191406,3646018,191.41943633872768,115.13322854629617,160.96011962890626,161.951815032959,155.60671691894532,152.0781144668807
MEDANTA,1200.5678117613709,1224.559175193738,1200.167931298888,1215.662353515625,121348,1298.33272503313,996.0914527560648,1205.2661254882812,1208.135107421875,1219.2641088867188,1156.0875872711638
ESCORTS,3302.2465815900973,3307.9160527565296,3260.37161063529,3275.58984375,70907,3644.7409905762975,2810.092349166356,3337.506982421875,3414.71689453125,3302.7279296875,3277.6995321245336
SAMMAANCAP,123.4000015258789,128.39999389648438,122.5,126.54000091552734,8840235,170.25,97.61000061035156,123.3029998779297,123.70549964904785,118.98440002441406,133.59365611289863
NUVOCO,362.0,366.5,358.79998779296875,362.4500122070313,338106,385.6499938964844,287.5,355.26500244140624,354.4925018310547,335.8529992675781,338.5578353654093
BASF,5046.444456883416,5091.764346903785,4939.369991450678,4974.2314453125,37153,6200.358594389983,4048.958797001571,5182.384228515625,5001.293920898437,4662.647744140625,4850.324612290112
NH,1745.6886378895724,1754.7672317529584,1726.3341966680796,1746.58642578125,187771,1867.2024031797832,1235.190883261907,1744.4316040039062,1748.6217346191406,1741.4107104492186,1505.7511214071246
COHANCE,1063.699951171875,1069.800048828125,1044.0,1055.0999755859375,209682,1123.4000244140625,990.0,1058.4599853515624,1065.7349853515625,1066.0318048650568,1066.0318048650568
GODREJAGRO,807.7668274096217,808.9017712976986,791.9766389691159,795.1840209960938,335176,816.1554018939735,646.4108728187389,765.4294006347657,745.6817993164062,741.0661267089844,734.9161850658816
PAGEIND,45935.90742950109,46089.88808805586,45384.55732951464,45796.828125,22430,49139.81489025204,38431.54282002408,45991.540625,46428.6880859375,44824.84421875,44417.89942863806
CAMPUS,299.5695829355479,300.96803440676365,295.1744366757459,298.520751953125,308133,336.3491857489296,209.76863076432875,290.3487548828125,274.6450759887695,253.51818084716797,269.36069784591444
LEMONTREE,142.00999450683594,142.27999877929688,140.49000549316406,140.9199981689453,2148507,162.39999389648438,117.51000213623048,140.28400115966798,139.20400009155273,138.73859985351564,138.38858231501794
SUNDARMFIN,4980.210073110219,5072.83271820556,4948.339915658059,5048.43212890625,78481,5397.012172994826,3897.398034972494,5085.5310546875,5093.772412109375,4991.86455078125,4641.7787867304105
PTCIL,14925.0,15204.0,14511.0,14604.0,19543,17995.0,9756.2998046875,15226.1,14705.3,14108.9490234375,13502.89068330224
GMRAIRPORT,85.0,86.54000091552734,84.73999786376953,86.26000213623047,7098507,91.75,67.75,85.61800079345703,86.79650001525879,85.05339965820312,79.45753706747027
BALKRISIND,2448.6148425813503,2488.3284677259253,2441.6475228717177,2481.0625,168337,2910.071188737346,2142.0028633111506,2461.67353515625,2569.746630859375,2549.974345703125,2646.8355166307138
BIOCON,331.5067708243725,331.75643700800987,327.1625731337173,329.6092834472656,1250474,404.1596339212172,290.61144213644866,333.6988250732422,334.26557006835935,332.19383850097654,347.0311525259445
