Symbol,Open,High,Low,Close,Prev_Close,Volume,High_52W,Low_52W,SMA_10,SMA_20,SMA_50,SMA_200
DCMSHRIRAM,1100.6664629084946,1109.0222018693362,1044.7130164208284,1052.5216064453125,1103.0040283203125,68212,1289.1199386331916,897.8413886131767,1033.4775390625,1009.126596069336,1053.6651916503906,1072.6583471963572
FIVESTAR,721.7983466550681,726.9305835319878,693.596103463588,701.3193359375,717.2142333984375,740074,817.1678147615331,624.1866246860128,681.9414794921875,694.2737335205078,699.5972839355469,699.829709075218
CREDITACC,1008.9000244140624,1022.5,956.4500122070312,966.9500122070312,995.8499755859376,562432,1119.550048828125,750.2000122070312,950.5149963378906,936.1049987792969,964.9019970703125,940.7843003383903
INDUSINDBK,670.2000122070312,672.8499755859375,633.5999755859375,637.0499877929688,669.4500122070312,18615476,1086.550048828125,606.0,673.8000061035157,829.5299987792969,935.0110034179687,952.8360482149346
TBOTEK,1230.0,1230.0,1179.5999755859375,1195.699951171875,1211.8499755859375,368934,1845.550048828125,1138.050048828125,1228.0899780273437,1280.9549926757813,1472.3410009765626,1548.0843037450036
RAMCOCEM,867.004008258322,887.0194599359666,856.921429886049,861.0143432617188,859.61669921875,952187,1058.174161875729,786.842302621666,840.8740661621093,846.3096923828125,867.9383801269531,917.6932770485101
CESC,149.47969668572324,149.47969668572324,145.12591911235265,146.08375549316406,148.86048889160156,3060064,191.41943633872768,115.13322854629617,140.0416748046875,136.11601715087892,134.63624740600585,149.9194853139478
MEDANTA,1248.5505730835298,1274.441277907433,1227.5581295008603,1248.6505126953125,1230.2071533203125,505199,1277.4401495753284,996.0914527560648,1208.91484375,1207.7227600097656,1134.0018090820313,1121.29521995367
ESCORTS,3262.4603116156886,3274.396142024039,3186.866719029472,3195.271484375,3254.65234375,97369,3644.7409905762975,2810.092349166356,3058.3875732421875,3003.5623291015627,3185.1272412109374,3261.9216762808865
SAMMAANCAP,119.25,119.8499984741211,112.51000213623048,112.88999938964844,119.0,9893144,170.25,103.8499984741211,110.98699951171875,112.32949905395508,129.41719985961913,141.67697578252748
NUVOCO,321.79998779296875,327.25,315.5,318.54998779296875,320.1000061035156,241131,385.6499938964844,287.5,304.35499877929686,308.60499877929686,328.4799993896484,339.68313918002815
BASF,4509.577819856947,4531.98875325215,4380.291829743084,4412.5634765625,4473.322265625,82246,6200.358594389983,4048.958797001571,4511.92861328125,4489.599877929688,4515.46166015625,4949.965076535247
NH,1675.055043767307,1687.9247584543211,1631.1584255863888,1643.3297119140625,1668.121337890625,452221,1720.2983787967682,1235.190883261907,1613.0011596679688,1569.842791748047,1429.9522583007813,1372.227509254633
GODREJAGRO,786.647424653962,787.584979137641,751.0701684442882,764.7385864257812,775.841064453125,642447,800.6118984817258,668.5664770608375,739.2522094726562,736.78994140625,727.3977429199218,732.1632803983466
PAGEIND,42662.42501650301,43822.8407635522,42141.20184889292,42463.24609375,42662.47265625,24216,49139.81093343267,38431.53900330743,40763.831640625,40559.5515625,42463.713984375,44138.16301780523
CAMPUS,243.73118221242063,245.12963371848747,234.8409935481851,236.5890655517578,240.085205078125,668467,336.3491857489296,234.8409935481851,245.63907318115236,254.92383346557617,266.51606231689453,277.8499853444654
LEMONTREE,139.88999938964844,140.0,136.0,136.4600067138672,138.8699951171875,3311341,162.39999389648438,117.51000213623048,132.58300170898437,129.68699989318847,134.12040023803712,138.16825627171715
SUNDARMFIN,4805.421925460676,4835.051210907817,4704.632363302005,4751.14306640625,4762.0986328125,70591,5052.315971560213,3897.398034972494,4712.162109375,4592.205883789063,4552.69427734375,4440.91129746548
PTCIL,13941.849609375,14559.5498046875,13382.0,14512.9501953125,13872.4501953125,26801,17995.0,9756.2998046875,12808.10009765625,11897.722509765625,13303.36701171875,13166.573264898256
GMRAIRPORT,78.5999984741211,78.5999984741211,75.38999938964844,75.68000030517578,77.91999816894531,5077844,87.19000244140625,67.75,75.46900024414063,73.31699981689454,72.98359985351563,76.14232537912768
BALKRISIND,2605.180328895212,2617.572399319752,2540.434215235392,2553.423095703125,2598.212890625,239756,2910.0714375171096,2463.2962180511618,2551.9002685546875,2567.02685546875,2639.54265625,2701.4985635446947
BIOCON,349.532655474638,354.2763129417938,344.63920439335885,347.68511962890625,348.8335876464844,1585833,404.1596339212172,290.61144213644866,336.3602691650391,327.761767578125,352.65648071289064,355.6860607058503
MAHSEAMLES,707.7668884080244,708.5059418940057,680.0277235097983,686.5806884765625,702.1500854492188,199676,802.4149835129148,571.7318074099492,675.3273681640625,650.11826171875,631.306396484375,659.9438398494277
SBICARD,857.9500122070312,875.5,852.0499877929688,859.2000122070312,854.5,2843733,875.5,661.0748318097311,846.4349914550781,843.0524963378906,813.8629028320313,768.5586909804233
FSL,320.8500061035156,330.6499938964844,320.6000061035156,327.8999938964844,320.75,3629788,417.6676222027154,275.25,306.65,329.9749984741211,343.25943664550783,354.1520470907522
CHAMBLFERT,607.1347541257223,610.1728540694897,593.26716478996,602.0875244140625,607.134765625,1746326,610.1728656263097,443.3210692627492,572.4119262695312,559.8968200683594,525.2847540283203,513.8457751606786
LALPATHLAB,2498.3684819503314,2513.2752151361924,2464.579886729046,2487.33740234375,2474.96484375,175806,3180.3031078050976,2279.2893119943133,2511.11376953125,2470.363732910156,2629.854599609375,2779.005322833394
CANFINHOME,689.7914098107489,689.7914098107489,665.6735352235605,675.0030517578125,680.1640625,311666,860.8688383995516,554.3143886333596,639.7244445800782,616.0407867431641,635.631357421875,689.9257443450218
APLAPOLLO,1549.5915233271137,1559.0584811866684,1497.2741246295743,1503.8013916015625,1530.259033203125,383235,1640.0757767959683,1268.273373337516,1455.60458984375,1450.1810119628906,1456.1925317382813,1492.47577614008
KPIL,987.2814579533266,1026.9711648057216,983.4613478934582,1009.0115966796876,972.7947387695312,1342686,1342.355503471496,814.928937347487,915.1752075195312,901.6707885742187,978.4792919921875,1085.1016107603562
AKUMS,490.0,494.8999938964844,468.8500061035156,470.9500122070313,491.0499877929688,388323,705.7000122070312,432.6000061035156,504.02000122070314,495.4400039672852,537.5440020751953,569.9075597718704
PETRONET,293.8495335382136,296.06943931259025,285.1146228716372,287.1415100097656,293.60821533203125,1829244,337.3309430259406,260.40596465252395,281.62066345214845,279.68065185546874,291.2744110107422,304.63542281749636
