Symbol,Open,High,Low,Close,Volume,High_52W,Low_52W,SMA_10,SMA_20,SMA_50,SMA_200
DCMSHRIRAM,1046.9512353158375,1065.3039186136157,1038.4960471921463,1053.6656494140625,25055,1289.1199386331916,897.8413886131767,1035.7604858398438,1021.1205657958984,1035.30189453125,1061.7482284918065
FIVESTAR,671.9710244977424,694.1939904102513,667.5862581430024,685.6237182617188,652579,847.0641819873257,592.9449497663902,677.1381286621094,700.0138458251953,706.4365783691406,704.4110375381098
CREDITACC,1099.0,1138.199951171875,1096.300048828125,1118.800048828125,346654,1225.5999755859375,750.2000122070312,1150.8800048828125,1140.847509765625,1054.4540026855468,985.6788617886178
INDUSINDBK,750.0,796.7000122070312,725.7999877929688,785.0,43477564,1086.550048828125,606.0,784.0099975585938,809.1849975585938,758.7650024414063,897.03414792937
TBOTEK,1246.0,1246.0,1190.199951171875,1199.0,89243,1845.550048828125,996.0,1200.2200073242188,1141.7100158691405,1164.3739990234376,1422.7947174320377
RAMCOCEM,976.315403344576,992.2379417916706,972.3222933104468,986.0985107421876,280741,1058.174161875729,786.842302621666,979.8492858886718,967.073828125,924.618583984375,927.9447805513212
CESC,166.7980553097575,168.82015439469328,161.6412604921496,162.7442169189453,3031262,191.41943633872768,115.13322854629617,161.7254196166992,158.25884475708008,150.35993225097656,151.2528442754978
MEDANTA,1179.575399828444,1193.870303060649,1176.2765384590466,1183.8739013671875,125390,1298.33272503313,996.0914527560648,1206.0558715820312,1204.4814392089843,1219.76193359375,1151.5741006494538
ESCORTS,3496.203710057038,3509.5319570808274,3417.029270015307,3485.958740234375,71626,3644.7409905762975,2810.092349166356,3454.110107421875,3355.6345092773436,3227.6018310546874,3271.0962608771597
SAMMAANCAP,120.98999786376952,126.58999633789062,120.81999969482422,126.06999969482422,9248754,170.25,97.61000061035156,122.78099975585937,121.60050048828126,116.22799987792969,134.483983109637
NUVOCO,359.8500061035156,360.1000061035156,356.0,357.8999938964844,92580,385.6499938964844,287.5,350.7500030517578,343.1,324.51599853515626,337.0288611931529
BASF,5185.093690178838,5303.821551102416,5137.582313715428,5174.63525390625,52172,6200.358594389983,4048.958797001571,4736.725390625,4568.5935546875,4527.742861328125,4820.909060594512
NH,1738.405747466157,1756.263713217199,1698.0009079985073,1718.6522216796875,246130,1867.2024031797832,1235.190883261907,1758.2690063476562,1770.2807189941407,1708.83642578125,1484.6015108930387
COHANCE,1075.199951171875,1088.0,1059.0,1080.5,90109,1123.4000244140625,990.0,1071.9199951171875,1070.8545365767045,1070.8545365767045,1070.8545365767045
GODREJAGRO,734.2437568231442,740.1650774426856,725.3617758938319,734.490478515625,171402,800.6118984817258,646.4108728187389,721.7349975585937,721.5203399658203,735.267177734375,732.4284663006542
PAGEIND,47306.833863796615,47803.545685130055,46949.20135243654,47550.22265625,22475,49139.81489025204,38431.54282002408,46645.594140625,45767.905859375,43517.986640625,44267.4834222561
CAMPUS,265.2074780463186,279.4317789783819,262.9399900557018,271.8101806640625,1448393,336.3491857489296,209.76863076432875,255.61806030273436,249.41989974975587,245.37236602783204,267.621524345584
LEMONTREE,137.0,137.8800048828125,135.0,135.4600067138672,1240350,162.39999389648438,117.51000213623048,137.23999938964843,137.71999893188476,136.65219985961915,138.23284570957588
SUNDARMFIN,5129.601382569288,5172.924877403142,5046.440191336488,5102.7109375,44861,5361.357585625672,3897.398034972494,5075.173095703125,5124.178442382812,4886.463955078125,4600.715093845274
PTCIL,14650.0,15750.0,14225.0,15635.0,68824,17995.0,9756.2998046875,13870.6,13450.8,13477.59603515625,13347.165459857724
GMRAIRPORT,87.55000305175781,89.30999755859375,87.05000305175781,88.94999694824219,11246188,91.75,67.75,87.70899887084961,87.50699920654297,82.58079956054688,78.89650372761052
BALKRISIND,2665.895575071849,2675.152205867405,2614.536619659221,2637.230224609375,376080,2910.071188737346,2142.0028633111506,2685.9416259765626,2664.7161865234375,2564.7779150390625,2661.881653328252
BIOCON,340.1452287385474,340.1452287385474,329.7091696405304,332.6552429199219,2162491,404.1596339212172,290.61144213644866,334.7474304199219,330.98995208740234,332.06001831054687,348.251039334429
MAHSEAMLES,682.9346716857226,692.3452739407825,678.4510926159637,686.728515625,129916,802.4149835129148,571.7318074099492,673.5191589355469,661.9357299804688,668.8680541992187,662.9081589613504
SBICARD,900.0,901.0499877929688,876.7000122070312,885.25,665551,930.6500244140624,661.0748318097311,898.5849975585937,893.6450012207031,873.3559973144531,803.1089219504256
FSL,373.7000122070313,375.8500061035156,369.1499938964844,373.5,916510,417.6676222027154,270.0,364.0799987792969,351.03500213623045,336.17599914550783,350.81728480889547
CHAMBLFERT,591.797083728484,592.7281336189507,575.7734549100828,579.3015747070312,1941001,727.3856664636679,443.3210692627492,624.9763732910156,653.1476257324218,624.2413452148437,552.7716166178385
LALPATHLAB,2817.3725760697344,2830.7886359557806,2774.441232958908,2802.66455078125,70070,3180.3033550878404,2279.2893119943133,2785.68095703125,2785.9443359375,2646.6080908203126,2753.2152466812754
CANFINHOME,742.3942038721686,747.9025979484537,733.0646268116648,739.4166870117188,90754,860.8688383995516,554.3143886333596,732.320263671875,721.1868347167969,683.6041198730469,693.2687273723324
APLAPOLLO,1807.1924902036824,1830.112494215088,1799.4195706197784,1823.1368408203125,534459,1830.112494215088,1268.273373337516,1758.2931274414063,1688.0781982421875,1575.3337060546876,1530.2659088382877
KPIL,1089.4824570365574,1139.739572744749,1080.7506730481173,1095.4359130859375,748868,1342.355503471496,780.2004397621,1041.433123779297,996.7028228759766,956.7581115722656,1050.9766041825458
AKUMS,565.2000122070312,571.4500122070312,556.25,563.9000244140625,74404,705.7000122070312,405.0,539.7550048828125,530.3275024414063,502.5500018310547,549.4873999618902
PETRONET,310.5471680973955,310.78846348830257,305.6730129830743,309.0993957519531,1223138,337.3309430259406,260.21294625101393,306.0494110107422,302.7098785400391,291.1267425537109,301.75380650962273
