Symbol,Open,High,Low,Close,Volume,High_52W,Low_52W,SMA_10,SMA_20,SMA_50,SMA_200
DCMSHRIRAM,1113.64419090276,1118.9000845705625,1094.8024815286258,1112.1070556640625,68570,1289.1199386331916,1094.8024815286258,1147.410546875,1147.410546875,1147.410546875,1147.410546875
FIVESTAR,629.2192159980249,656.1259600193168,626.1298866713433,648.9010009765625,3040470,659.3647316772114,626.1298866713433,640.8688171386718,640.8688171386718,640.8688171386718,640.8688171386718
CREDITACC,884.7999877929688,944.4000244140624,877.2000122070312,938.0,1209454,1015.0,858.7999877929688,925.1,925.1,925.1,925.1
INDUSINDBK,1006.0,1006.0,990.5499877929688,998.2000122070312,5254145,1022.0499877929688,979.0,998.9049926757813,998.9049926757813,998.9049926757813,998.9049926757813
TBOTEK,1546.800048828125,1557.9000244140625,1460.0999755859375,1519.4000244140625,426133,1635.0,1460.0999755859375,1544.25,1544.25,1544.25,1544.25
RAMCOCEM,1032.2189178589986,1044.397854412737,1012.3531715668794,1020.2894897460938,438161,1046.743867163571,914.422181129502,996.3108825683594,996.3108825683594,996.3108825683594,996.3108825683594
CESC,174.24051307621224,182.02691480682165,173.90238201636205,179.93238830566406,12312895,182.02691480682165,160.1517429590134,167.32386779785156,167.32386779785156,167.32386779785156,167.32386779785156
MEDANTA,1168.529312983569,1173.3776653672442,1150.5858209718433,1157.3834228515625,169165,1173.3776653672442,1054.6703845955003,1109.9354736328125,1109.9354736328125,1109.9354736328125,1109.9354736328125
ESCORTS,3426.145533376964,3454.647178077365,3351.1491285692546,3408.301025390625,209537,3631.5061051323937,3351.1491285692546,3504.1261962890626,3504.1261962890626,3504.1261962890626,3504.1261962890626
SAMMAANCAP,167.3000030517578,167.32000732421875,161.19000244140625,162.75,6289533,170.25,155.19000244140625,164.15799713134766,164.15799713134766,164.15799713134766,164.15799713134766
NUVOCO,364.7000122070313,372.5,364.7000122070313,368.6499938964844,284391,372.5,332.6000061035156,352.26999816894534,352.26999816894534,352.26999816894534,352.26999816894534
